date,match_link,home,away,home_elo,away_elo
2018-09-30,https://fbref.com/en/matches/8c1894ab/Frosinone-Genoa-September-30-2018-Serie-A,Frosinone,Genoa,1479.18811035,1564.70617676
2018-09-30,https://fbref.com/en/matches/46205931/Fiorentina-Atalanta-September-30-2018-Serie-A,Fiorentina,Atalanta,1695.97094727,1709.43591309
2018-09-30,https://fbref.com/en/matches/15a2a3da/Chievo-Torino-September-30-2018-Serie-A,Chievo,Torino,1543.8536377,1676.06298828
2018-09-30,https://fbref.com/en/matches/b087d0a1/Parma-Empoli-September-30-2018-Serie-A,Parma,Empoli,1505.40368652,1577.9564209
2018-09-30,https://fbref.com/en/matches/b493840d/Sassuolo-Milan-September-30-2018-Serie-A,Sassuolo,Milan,1635.61242676,1725.43981934
2018-10-01,https://fbref.com/en/matches/60b0ad33/Sampdoria-SPAL-October-1-2018-Serie-A,Sampdoria,SPAL,1625.87719727,1575.55700684
2018-10-05,https://fbref.com/en/matches/4c04b010/Torino-Frosinone-October-5-2018-Serie-A,Torino,Frosinone,1690.07324219,1477.10461426
2018-10-06,https://fbref.com/en/matches/e336189b/Cagliari-Bologna-October-6-2018-Serie-A,Cagliari,Bologna,1554.88574219,1559.37805176
2018-10-06,https://fbref.com/en/matches/ab2feeab/Udinese-Juventus-October-6-2018-Serie-A,Udinese,Juventus,1571.83056641,1994.53637695
2018-10-06,https://fbref.com/en/matches/aa9de6dc/Empoli-Roma-October-6-2018-Serie-A,Empoli,Roma,1579.68664551,1829.85021973
2018-10-07,https://fbref.com/en/matches/a223dbf3/Genoa-Parma-October-7-2018-Serie-A,Genoa,Parma,1588.34289551,1519.51806641
2018-10-07,https://fbref.com/en/matches/5335e1d2/Milan-Chievo-October-7-2018-Serie-A,Milan,Chievo,1744.15185547,1537.0111084
2018-10-07,https://fbref.com/en/matches/5dc48772/Atalanta-Sampdoria-October-7-2018-Serie-A,Atalanta,Sampdoria,1704.49243164,1635.12683105
2018-10-07,https://fbref.com/en/matches/86b366f7/Lazio-Fiorentina-October-7-2018-Serie-A,Lazio,Fiorentina,1765.5579834,1709.52697754
2018-10-07,https://fbref.com/en/matches/c1bd224f/Napoli-Sassuolo-October-7-2018-Serie-A,Napoli,Sassuolo,1863.37756348,1630.27185059
2018-10-07,https://fbref.com/en/matches/0accdf58/SPAL-Internazionale-October-7-2018-Serie-A,SPAL,Inter,1566.23999023,1776.2845459
2018-10-20,https://fbref.com/en/matches/e4bccaf6/Roma-SPAL-October-20-2018-Serie-A,Roma,SPAL,1831.67370605,1562.76611328
2018-10-20,https://fbref.com/en/matches/46e81730/Juventus-Genoa-October-20-2018-Serie-A,Juventus,Genoa,1991.0625,1584.86901855
2018-10-20,https://fbref.com/en/matches/742e1bd2/Udinese-Napoli-October-20-2018-Serie-A,Udinese,Napoli,1568.35668945,1859.90368652
2018-10-21,https://fbref.com/en/matches/90256e72/Frosinone-Empoli-October-21-2018-Serie-A,Frosinone,Empoli,1473.6307373,1576.21276855
2018-10-21,https://fbref.com/en/matches/46ef4b1a/Bologna-Torino-October-21-2018-Serie-A,Bologna,Torino,1555.9041748,1688.87512207
2018-10-21,https://fbref.com/en/matches/46c6a36f/Chievo-Atalanta-October-21-2018-Serie-A,Chievo,Atalanta,1533.53723145,1692.96508789
2018-10-21,https://fbref.com/en/matches/8fb4107b/Parma-Lazio-October-21-2018-Serie-A,Parma,Lazio,1516.04418945,1747.49584961
2018-10-21,https://fbref.com/en/matches/93821741/Fiorentina-Cagliari-October-21-2018-Serie-A,Fiorentina,Cagliari,1704.32678223,1551.41186523
2018-10-21,https://fbref.com/en/matches/853013c4/Derby-della-Madonnina-Internazionale-Milan-October-21-2018-Serie-A,Inter,Milan,1772.81066895,1748.54016113
2018-10-22,https://fbref.com/en/matches/4c35760e/Sampdoria-Sassuolo-October-22-2018-Serie-A,Sampdoria,Sassuolo,1646.6541748,1623.95495605
2018-10-27,https://fbref.com/en/matches/1048f3fb/Atalanta-Parma-October-27-2018-Serie-A,Atalanta,Parma,1709.40490723,1531.73950195
2018-10-27,https://fbref.com/en/matches/8fe69070/Empoli-Juventus-October-27-2018-Serie-A,Empoli,Juventus,1575.12817383,1996.74938965
2018-10-27,https://fbref.com/en/matches/e12deac7/Torino-Fiorentina-October-27-2018-Serie-A,Torino,Fiorentina,1691.89196777,1704.09191895
2018-10-28,https://fbref.com/en/matches/d335a746/Sassuolo-Bologna-October-28-2018-Serie-A,Sassuolo,Bologna,1632.05871582,1554.00061035
2018-10-28,https://fbref.com/en/matches/86b4e007/SPAL-Frosinone-October-28-2018-Serie-A,SPAL,Frosinone,1585.19506836,1477.47631836
2018-10-28,https://fbref.com/en/matches/bc7cf1b6/Genoa-Udinese-October-28-2018-Serie-A,Genoa,Udinese,1582.43115234,1566.21264648
2018-10-28,https://fbref.com/en/matches/e6163c2a/Cagliari-Chievo-October-28-2018-Serie-A,Cagliari,Chievo,1571.20141602,1524.15283203
2018-10-28,https://fbref.com/en/matches/e941f340/Milan-Sampdoria-October-28-2018-Serie-A,Milan,Sampdoria,1736.93261719,1649.80615234
2018-10-28,https://fbref.com/en/matches/cd2f642f/Napoli-Roma-October-28-2018-Serie-A,Napoli,Roma,1876.57641602,1821.46398926
2018-10-29,https://fbref.com/en/matches/3d9c6a02/Lazio-Internazionale-October-29-2018-Serie-A,Lazio,Inter,1763.83044434,1785.87866211
2018-10-31,https://fbref.com/en/matches/7a546b8c/Milan-Genoa-October-31-2018-Serie-A,Milan,Genoa,1736.93261719,1582.89196777
2018-11-02,https://fbref.com/en/matches/aef9f881/Napoli-Empoli-November-2-2018-Serie-A,Napoli,Empoli,1877.03735352,1575.58898926
2018-11-03,https://fbref.com/en/matches/7e11d375/Internazionale-Genoa-November-3-2018-Serie-A,Inter,Genoa,1786.33947754,1580.5682373
2018-11-03,https://fbref.com/en/matches/88a737bc/Fiorentina-Roma-November-3-2018-Serie-A,Fiorentina,Roma,1706.05895996,1821.92480469
2018-11-03,https://fbref.com/en/matches/509c0a53/Juventus-Cagliari-November-3-2018-Serie-A,Juventus,Cagliari,1997.21020508,1571.66235352
2018-11-04,https://fbref.com/en/matches/1c2946a4/Lazio-SPAL-November-4-2018-Serie-A,Lazio,SPAL,1777.15124512,1585.65588379
2018-11-04,https://fbref.com/en/matches/6ca98909/Sampdoria-Torino-November-4-2018-Serie-A,Sampdoria,Torino,1645.37121582,1690.84667969
2018-11-04,https://fbref.com/en/matches/bf3d8da2/Parma-Frosinone-November-4-2018-Serie-A,Parma,Frosinone,1532.20031738,1477.93713379
2018-11-04,https://fbref.com/en/matches/c91dcd07/Chievo-Sassuolo-November-4-2018-Serie-A,Chievo,Sassuolo,1524.61364746,1628.14538574
2018-11-04,https://fbref.com/en/matches/994f1a0f/Bologna-Atalanta-November-4-2018-Serie-A,Bologna,Atalanta,1554.46142578,1714.82250977
2018-11-04,https://fbref.com/en/matches/9d192295/Udinese-Milan-November-4-2018-Serie-A,Udinese,Milan,1566.67346191,1744.51074219
2018-11-09,https://fbref.com/en/matches/6135ca5f/Frosinone-Fiorentina-November-9-2018-Serie-A,Frosinone,Fiorentina,1500.3046875,1705.70129395
2018-11-10,https://fbref.com/en/matches/62e494f0/Torino-Parma-November-10-2018-Serie-A,Torino,Parma,1705.27893066,1522.73620605
2018-11-10,https://fbref.com/en/matches/3a437e3a/SPAL-Cagliari-November-10-2018-Serie-A,SPAL,Cagliari,1557.61560059,1574.00231934
2018-11-10,https://fbref.com/en/matches/1354b373/Genoa-Napoli-November-10-2018-Serie-A,Genoa,Napoli,1570.47814941,1872.47119141
2018-11-11,https://fbref.com/en/matches/6c35c803/Atalanta-Internazionale-November-11-2018-Serie-A,Atalanta,Inter,1720.44226074,1808.81445312
2018-11-11,https://fbref.com/en/matches/e9e33752/Empoli-Udinese-November-11-2018-Serie-A,Empoli,Udinese,1569.23010254,1561.85168457
2018-11-11,https://fbref.com/en/matches/64a88b2f/Roma-Sampdoria-November-11-2018-Serie-A,Roma,Sampdoria,1828.94934082,1630.72314453
2018-11-11,https://fbref.com/en/matches/fe6431ea/Chievo-Bologna-November-11-2018-Serie-A,Chievo,Bologna,1507.58581543,1550.70153809
2018-11-11,https://fbref.com/en/matches/258162a8/Sassuolo-Lazio-November-11-2018-Serie-A,Sassuolo,Lazio,1637.78637695,1763.57067871
2018-11-11,https://fbref.com/en/matches/2a9656b4/Milan-Juventus-November-11-2018-Serie-A,Milan,Juventus,1751.54345703,1983.66589355
2018-11-24,https://fbref.com/en/matches/46b4915e/Udinese-Roma-November-24-2018-Serie-A,Udinese,Roma,1563.68933105,1830.78686523
2018-11-24,https://fbref.com/en/matches/87cdb443/Juventus-SPAL-November-24-2018-Serie-A,Juventus,SPAL,1985.50341797,1559.453125
2018-11-24,https://fbref.com/en/matches/7d29507c/Internazionale-Frosinone-November-24-2018-Serie-A,Inter,Frosinone,1810.65209961,1502.14221191
2018-11-25,https://fbref.com/en/matches/1958a5ca/Parma-Sassuolo-November-25-2018-Serie-A,Parma,Sassuolo,1524.57373047,1639.79943848
2018-11-25,https://fbref.com/en/matches/6f835d4d/Empoli-Atalanta-November-25-2018-Serie-A,Empoli,Atalanta,1571.06762695,1735.94824219
2018-11-25,https://fbref.com/en/matches/6528a740/Bologna-Fiorentina-November-25-2018-Serie-A,Bologna,Fiorentina,1552.5390625,1703.61047363
2018-11-25,https://fbref.com/en/matches/a2e9cb92/Napoli-Chievo-November-25-2018-Serie-A,Napoli,Chievo,1874.30883789,1509.42333984
2018-11-25,https://fbref.com/en/matches/8fe9c11b/Lazio-Milan-November-25-2018-Serie-A,Lazio,Milan,1768.85791016,1745.85412598
2018-11-25,https://fbref.com/en/matches/9741393d/Genoa-Sampdoria-November-25-2018-Serie-A,Genoa,Sampdoria,1572.3157959,1626.33105469
2018-11-26,https://fbref.com/en/matches/2c20f001/Cagliari-Torino-November-26-2018-Serie-A,Cagliari,Torino,1575.83996582,1691.54968262
2018-12-01,https://fbref.com/en/matches/bf6d7ecb/SPAL-Empoli-December-1-2018-Serie-A,SPAL,Empoli,1553.77307129,1584.22888184
2018-12-01,https://fbref.com/en/matches/8d3c0001/Fiorentina-Juventus-December-1-2018-Serie-A,Fiorentina,Juventus,1697.83679199,1990.9822998
2018-12-01,https://fbref.com/en/matches/c580ecf5/Sampdoria-Bologna-December-1-2018-Serie-A,Sampdoria,Bologna,1617.79406738,1552.02355957
2018-12-02,https://fbref.com/en/matches/f5d074c7/Milan-Parma-December-2-2018-Serie-A,Milan,Parma,1744.92053223,1543.99987793
2018-12-02,https://fbref.com/en/matches/19f1af60/Torino-Genoa-December-2-2018-Serie-A,Torino,Genoa,1686.80981445,1565.82885742
2018-12-02,https://fbref.com/en/matches/360e0077/Sassuolo-Udinese-December-2-2018-Serie-A,Sassuolo,Udinese,1621.90881348,1567.16540527
2018-12-02,https://fbref.com/en/matches/44d65fdb/Frosinone-Cagliari-December-2-2018-Serie-A,Frosinone,Cagliari,1499.99194336,1575.10754395
2018-12-02,https://fbref.com/en/matches/6b38d415/Chievo-Lazio-December-2-2018-Serie-A,Chievo,Lazio,1514.02648926,1760.99890137
2018-12-02,https://fbref.com/en/matches/be14a351/Roma-Internazionale-December-2-2018-Serie-A,Roma,Inter,1808.52441406,1790.93896484
2018-12-03,https://fbref.com/en/matches/176bd167/Atalanta-Napoli-December-3-2018-Serie-A,Atalanta,Napoli,1722.2878418,1866.77697754
2018-12-07,https://fbref.com/en/matches/7b515291/Derby-dItalia-Juventus-Internazionale-December-7-2018-Serie-A,Juventus,Inter,1985.56799316,1785.52453613
2018-12-08,https://fbref.com/en/matches/48089bcf/Napoli-Frosinone-December-8-2018-Serie-A,Napoli,Frosinone,1861.3626709,1494.57763672
2018-12-08,https://fbref.com/en/matches/b30fa06d/Cagliari-Roma-December-8-2018-Serie-A,Cagliari,Roma,1569.6932373,1800.67785645
2018-12-08,https://fbref.com/en/matches/1559672b/Lazio-Sampdoria-December-8-2018-Serie-A,Lazio,Sampdoria,1734.59008789,1626.20495605
2018-12-09,https://fbref.com/en/matches/dc61be38/Sassuolo-Fiorentina-December-9-2018-Serie-A,Sassuolo,Fiorentina,1618.36242676,1687.08337402
2018-12-09,https://fbref.com/en/matches/51f07929/Empoli-Bologna-December-9-2018-Serie-A,Empoli,Bologna,1578.8145752,1546.60925293
2018-12-09,https://fbref.com/en/matches/481c1923/Parma-Chievo-December-9-2018-Serie-A,Parma,Chievo,1538.58557129,1508.61218262
2018-12-09,https://fbref.com/en/matches/37563323/Udinese-Atalanta-December-9-2018-Serie-A,Udinese,Atalanta,1561.75109863,1710.8314209
2018-12-09,https://fbref.com/en/matches/4b694569/Genoa-SPAL-December-9-2018-Serie-A,Genoa,SPAL,1560.41455078,1548.35876465
2018-12-09,https://fbref.com/en/matches/3d46245d/Milan-Torino-December-9-2018-Serie-A,Milan,Torino,1740.16369629,1685.08642578
2018-12-15,https://fbref.com/en/matches/1a318a2c/Internazionale-Udinese-December-15-2018-Serie-A,Inter,Udinese,1769.22058105,1545.20166016
2018-12-15,https://fbref.com/en/matches/d4b0d030/Torino-Juventus-December-15-2018-Serie-A,Torino,Juventus,1677.07714844,1968.27124023
2018-12-16,https://fbref.com/en/matches/4449c493/SPAL-Chievo-December-16-2018-Serie-A,SPAL,Chievo,1538.06054688,1504.05163574
2018-12-16,https://fbref.com/en/matches/37c7739a/Frosinone-Sassuolo-December-16-2018-Serie-A,Frosinone,Sassuolo,1481.39794922,1606.79785156
2018-12-16,https://fbref.com/en/matches/4070e37d/Sampdoria-Parma-December-16-2018-Serie-A,Sampdoria,Parma,1619.39233398,1521.97058105
2018-12-16,https://fbref.com/en/matches/ed69d974/Fiorentina-Empoli-December-16-2018-Serie-A,Fiorentina,Empoli,1667.86010742,1573.64929199
2018-12-16,https://fbref.com/en/matches/4f228ea8/Cagliari-Napoli-December-16-2018-Serie-A,Cagliari,Napoli,1562.32751465,1853.3236084
2018-12-16,https://fbref.com/en/matches/386c7081/Roma-Genoa-December-16-2018-Serie-A,Roma,Genoa,1773.35522461,1542.9498291
2018-12-17,https://fbref.com/en/matches/12f22ce3/Atalanta-Lazio-December-17-2018-Serie-A,Atalanta,Lazio,1707.87561035,1718.35119629
2018-12-18,https://fbref.com/en/matches/798496b1/Bologna-Milan-December-18-2018-Serie-A,Bologna,Milan,1521.3326416,1707.03723145
2018-12-22,https://fbref.com/en/matches/56486a50/Lazio-Cagliari-December-22-2018-Serie-A,Lazio,Cagliari,1700.34692383,1554.59106445
2018-12-22,https://fbref.com/en/matches/518aa453/Sassuolo-Torino-December-22-2018-Serie-A,Sassuolo,Torino,1599.06140137,1666.18054199
2018-12-22,https://fbref.com/en/matches/a9da4f86/Napoli-SPAL-December-22-2018-Serie-A,Napoli,SPAL,1848.67565918,1530.32409668
2018-12-22,https://fbref.com/en/matches/f8a12156/Udinese-Frosinone-December-22-2018-Serie-A,Udinese,Frosinone,1537.46520996,1473.66162109
2018-12-22,https://fbref.com/en/matches/2b50c933/Empoli-Sampdoria-December-22-2018-Serie-A,Empoli,Sampdoria,1565.9128418,1617.53918457
2018-12-22,https://fbref.com/en/matches/c6b48f30/Milan-Fiorentina-December-22-2018-Serie-A,Milan,Fiorentina,1703.63134766,1667.86010742
2018-12-22,https://fbref.com/en/matches/d99e1cc3/Genoa-Atalanta-December-22-2018-Serie-A,Genoa,Atalanta,1535.21337891,1706.32043457
2018-12-22,https://fbref.com/en/matches/bbb44ca5/Chievo-Internazionale-December-22-2018-Serie-A,Chievo,Inter,1496.31518555,1761.48413086
2018-12-22,https://fbref.com/en/matches/f209ba84/Parma-Bologna-December-22-2018-Serie-A,Parma,Bologna,1514.23413086,1513.59619141
2018-12-22,https://fbref.com/en/matches/01a0dbbf/Juventus-Roma-December-22-2018-Serie-A,Juventus,Roma,1960.53491211,1765.61889648
2018-12-26,https://fbref.com/en/matches/7090161a/Frosinone-Milan-December-26-2018-Serie-A,Frosinone,Milan,1464.35876465,1692.88977051
2018-12-26,https://fbref.com/en/matches/d0c06a35/Cagliari-Genoa-December-26-2018-Serie-A,Cagliari,Genoa,1551.50256348,1533.13024902
2018-12-26,https://fbref.com/en/matches/c3026bcf/Sampdoria-Chievo-December-26-2018-Serie-A,Sampdoria,Chievo,1629.19421387,1499.17932129
2018-12-26,https://fbref.com/en/matches/e315c6ff/Bologna-Lazio-December-26-2018-Serie-A,Bologna,Lazio,1517.00219727,1698.73242188
2018-12-26,https://fbref.com/en/matches/8bc8ed8b/Fiorentina-Parma-December-26-2018-Serie-A,Fiorentina,Parma,1673.47790527,1508.35095215
2018-12-26,https://fbref.com/en/matches/a0fb32c6/Atalanta-Juventus-December-26-2018-Serie-A,Atalanta,Juventus,1691.27246094,1963.69506836
2018-12-26,https://fbref.com/en/matches/fb828051/Roma-Sassuolo-December-26-2018-Serie-A,Roma,Sassuolo,1767.70202637,1608.36425781
2018-12-26,https://fbref.com/en/matches/3df88643/SPAL-Udinese-December-26-2018-Serie-A,SPAL,Udinese,1527.45996094,1535.30700684
2018-12-26,https://fbref.com/en/matches/f6b93ebc/Torino-Empoli-December-26-2018-Serie-A,Torino,Empoli,1666.18054199,1560.29504395
2018-12-26,https://fbref.com/en/matches/a3f646d1/Internazionale-Napoli-December-26-2018-Serie-A,Inter,Napoli,1763.64233398,1848.67565918
2018-12-29,https://fbref.com/en/matches/37b5f20e/Juventus-Sampdoria-December-29-2018-Serie-A,Juventus,Sampdoria,1966.23339844,1629.19421387
2018-12-29,https://fbref.com/en/matches/dab31c63/Empoli-Internazionale-December-29-2018-Serie-A,Empoli,Inter,1548.64001465,1758.5736084
2018-12-29,https://fbref.com/en/matches/1196e43c/Sassuolo-Atalanta-December-29-2018-Serie-A,Sassuolo,Atalanta,1608.00183105,1691.27246094
