week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
33,Sat,2018-04-07,17:30 (00:30),Manchester City,3.1,2–3,1.1,Manchester Utd,"54,259",Etihad Stadium,Martin Atkinson,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/50a03a01/Manchester-Derby-Manchester-City-Manchester-United-April-7-2018-Premier-League,https://fbref.com/en/matches/50a03a01/Manchester-Derby-Manchester-City-Manchester-United-April-7-2018-Premier-League
33,Sun,2018-04-08,14:15 (21:15),Arsenal,1.8,3–2,2.2,Southampton,"59,374",Emirates Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/matches/dd1ec108/Arsenal-Southampton-April-8-2018-Premier-League,https://fbref.com/en/matches/dd1ec108/Arsenal-Southampton-April-8-2018-Premier-League
33,Sun,2018-04-08,16:30 (23:30),Chelsea,2.2,1–1,0.4,West Ham,"41,324",Stamford Bridge,Kevin Friend,Match Report,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/matches/b325a378/Chelsea-West-Ham-United-April-8-2018-Premier-League,https://fbref.com/en/matches/b325a378/Chelsea-West-Ham-United-April-8-2018-Premier-League
34,Sat,2018-04-14,12:30 (19:30),Southampton,1.3,2–3,1.0,Chelsea,"31,764",St. Mary's Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/matches/c0ef52a9/Southampton-Chelsea-April-14-2018-Premier-League,https://fbref.com/en/matches/c0ef52a9/Southampton-Chelsea-April-14-2018-Premier-League
34,Sat,2018-04-14,15:00 (22:00),Swansea City,1.3,1–1,1.5,Everton,"20,933",Liberty Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/matches/f863ee2a/Swansea-City-Everton-April-14-2018-Premier-League,https://fbref.com/en/matches/f863ee2a/Swansea-City-Everton-April-14-2018-Premier-League
34,Sat,2018-04-14,15:00 (22:00),Burnley,0.9,2–1,1.7,Leicester City,"21,727",Turf Moor,Martin Atkinson,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/matches/eae8514a/Burnley-Leicester-City-April-14-2018-Premier-League,https://fbref.com/en/matches/eae8514a/Burnley-Leicester-City-April-14-2018-Premier-League
34,Sat,2018-04-14,15:00 (22:00),Huddersfield,0.8,1–0,0.3,Watford,"23,961",The John Smith's Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/matches/d9d7c9b3/Huddersfield-Town-Watford-April-14-2018-Premier-League,https://fbref.com/en/matches/d9d7c9b3/Huddersfield-Town-Watford-April-14-2018-Premier-League
34,Sat,2018-04-14,15:00 (22:00),Crystal Palace,1.9,3–2,1.6,Brighton,"24,656",Selhurst Park,Andre Marriner,Match Report,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/30714500/Crystal-Palace-Brighton-and-Hove-Albion-April-14-2018-Premier-League,https://fbref.com/en/matches/30714500/Crystal-Palace-Brighton-and-Hove-Albion-April-14-2018-Premier-League
34,Sat,2018-04-14,17:30 (00:30),Liverpool,2.4,3–0,0.7,Bournemouth,"52,959",Anfield,Chris Kavanagh,Match Report,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/matches/3c508794/Liverpool-Bournemouth-April-14-2018-Premier-League,https://fbref.com/en/matches/3c508794/Liverpool-Bournemouth-April-14-2018-Premier-League
34,Sat,2018-04-14,19:45 (02:45),Tottenham,0.5,1–3,2.9,Manchester City,"80,811",Wembley Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/matches/8fe8c64c/Tottenham-Hotspur-Manchester-City-April-14-2018-Premier-League,https://fbref.com/en/matches/8fe8c64c/Tottenham-Hotspur-Manchester-City-April-14-2018-Premier-League
34,Sun,2018-04-15,13:30 (20:30),Newcastle Utd,1.1,2–1,1.1,Arsenal,"52,210",St. James' Park,Anthony Taylor,Match Report,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/a4ac40df/Newcastle-United-Arsenal-April-15-2018-Premier-League,https://fbref.com/en/matches/a4ac40df/Newcastle-United-Arsenal-April-15-2018-Premier-League
34,Sun,2018-04-15,16:00 (23:00),Manchester Utd,1.0,0–1,0.8,West Brom,"75,095",Old Trafford,Paul Tierney,Match Report,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/b5ed1d8d/Manchester-United-West-Bromwich-Albion-April-15-2018-Premier-League,https://fbref.com/en/matches/b5ed1d8d/Manchester-United-West-Bromwich-Albion-April-15-2018-Premier-League
34,Mon,2018-04-16,20:00 (03:00),West Ham,0.8,1–1,1.3,Stoke City,"56,795",London Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/matches/1b6e8568/West-Ham-United-Stoke-City-April-16-2018-Premier-League,https://fbref.com/en/matches/1b6e8568/West-Ham-United-Stoke-City-April-16-2018-Premier-League
35,Tue,2018-04-17,19:45 (02:45),Brighton,1.0,1–1,1.2,Tottenham,"30,440",The American Express Community Stadium,Kevin Friend,Match Report,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/c42bcaf3/Brighton-and-Hove-Albion-Tottenham-Hotspur-April-17-2018-Premier-League,https://fbref.com/en/matches/c42bcaf3/Brighton-and-Hove-Albion-Tottenham-Hotspur-April-17-2018-Premier-League
35,Wed,2018-04-18,19:45 (02:45),Bournemouth,1.1,0–2,1.7,Manchester Utd,"10,952",Vitality Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/533420c5/Bournemouth-Manchester-United-April-18-2018-Premier-League,https://fbref.com/en/matches/533420c5/Bournemouth-Manchester-United-April-18-2018-Premier-League
31,Thu,2018-04-19,19:45 (02:45),Burnley,0.4,1–2,1.7,Chelsea,"21,264",Turf Moor,Robert Madley,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/matches/082489f8/Burnley-Chelsea-April-19-2018-Premier-League,https://fbref.com/en/matches/082489f8/Burnley-Chelsea-April-19-2018-Premier-League
35,Thu,2018-04-19,19:45 (02:45),Leicester City,0.7,0–0,0.6,Southampton,"31,160",King Power Stadium,Roger East,Match Report,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/matches/693cf232/Leicester-City-Southampton-April-19-2018-Premier-League,https://fbref.com/en/matches/693cf232/Leicester-City-Southampton-April-19-2018-Premier-League
35,Sat,2018-04-21,12:30 (19:30),West Brom,1.4,2–2,1.4,Liverpool,"24,520",The Hawthorns,Stuart Attwell,Match Report,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/matches/a1c7d96c/West-Bromwich-Albion-Liverpool-April-21-2018-Premier-League,https://fbref.com/en/matches/a1c7d96c/West-Bromwich-Albion-Liverpool-April-21-2018-Premier-League
35,Sat,2018-04-21,15:00 (22:00),Watford,0.9,0–0,0.2,Crystal Palace,"20,401",Vicarage Road Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/matches/abaea3fc/Watford-Crystal-Palace-April-21-2018-Premier-League,https://fbref.com/en/matches/abaea3fc/Watford-Crystal-Palace-April-21-2018-Premier-League
35,Sun,2018-04-22,13:30 (20:30),Arsenal,1.5,4–1,1.1,West Ham,"59,422",Emirates Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/matches/183dc99a/Arsenal-West-Ham-United-April-22-2018-Premier-League,https://fbref.com/en/matches/183dc99a/Arsenal-West-Ham-United-April-22-2018-Premier-League
35,Sun,2018-04-22,13:30 (20:30),Stoke City,0.4,1–1,1.4,Burnley,"29,532",Bet365 Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/matches/4b1d1fa6/Stoke-City-Burnley-April-22-2018-Premier-League,https://fbref.com/en/matches/4b1d1fa6/Stoke-City-Burnley-April-22-2018-Premier-League
35,Sun,2018-04-22,16:30 (23:30),Manchester City,3.3,5–0,0.3,Swansea City,"54,387",Etihad Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/matches/8beedd1d/Manchester-City-Swansea-City-April-22-2018-Premier-League,https://fbref.com/en/matches/8beedd1d/Manchester-City-Swansea-City-April-22-2018-Premier-League
35,Mon,2018-04-23,20:00 (03:00),Everton,0.7,1–0,0.9,Newcastle Utd,"39,061",Goodison Park,Robert Madley,Match Report,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/matches/1e1e3394/Everton-Newcastle-United-April-23-2018-Premier-League,https://fbref.com/en/matches/1e1e3394/Everton-Newcastle-United-April-23-2018-Premier-League
36,Sat,2018-04-28,12:30 (19:30),Liverpool,2.0,0–0,0.8,Stoke City,"53,255",Anfield,Andre Marriner,Match Report,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/matches/b6b246c1/Liverpool-Stoke-City-April-28-2018-Premier-League,https://fbref.com/en/matches/b6b246c1/Liverpool-Stoke-City-April-28-2018-Premier-League
36,Sat,2018-04-28,15:00 (22:00),Newcastle Utd,1.5,0–1,0.8,West Brom,"52,283",St. James' Park,David Coote,Match Report,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/229ca929/Newcastle-United-West-Bromwich-Albion-April-28-2018-Premier-League,https://fbref.com/en/matches/229ca929/Newcastle-United-West-Bromwich-Albion-April-28-2018-Premier-League
36,Sat,2018-04-28,15:00 (22:00),Southampton,1.2,2–1,1.0,Bournemouth,"31,778",St. Mary's Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/matches/4d38129c/Southampton-Bournemouth-April-28-2018-Premier-League,https://fbref.com/en/matches/4d38129c/Southampton-Bournemouth-April-28-2018-Premier-League
36,Sat,2018-04-28,15:00 (22:00),Huddersfield,0.4,0–2,0.5,Everton,"24,121",The John Smith's Stadium,Lee Probert,Match Report,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/matches/611476e6/Huddersfield-Town-Everton-April-28-2018-Premier-League,https://fbref.com/en/matches/611476e6/Huddersfield-Town-Everton-April-28-2018-Premier-League
36,Sat,2018-04-28,15:00 (22:00),Burnley,1.4,0–0,0.4,Brighton,"19,459",Turf Moor,Roger East,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/c1a0d4ce/Burnley-Brighton-and-Hove-Albion-April-28-2018-Premier-League,https://fbref.com/en/matches/c1a0d4ce/Burnley-Brighton-and-Hove-Albion-April-28-2018-Premier-League
36,Sat,2018-04-28,15:00 (22:00),Crystal Palace,3.0,5–0,0.7,Leicester City,"25,750",Selhurst Park,Mike Dean,Match Report,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/matches/9afd62dd/Crystal-Palace-Leicester-City-April-28-2018-Premier-League,https://fbref.com/en/matches/9afd62dd/Crystal-Palace-Leicester-City-April-28-2018-Premier-League
36,Sat,2018-04-28,17:30 (00:30),Swansea City,0.8,0–1,1.8,Chelsea,"20,900",Liberty Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/matches/d5f17e08/Swansea-City-Chelsea-April-28-2018-Premier-League,https://fbref.com/en/matches/d5f17e08/Swansea-City-Chelsea-April-28-2018-Premier-League
36,Sun,2018-04-29,14:15 (21:15),West Ham,0.3,1–4,2.6,Manchester City,"56,904",London Stadium,Niel Swarbrick,Match Report,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/matches/fdabc4e9/West-Ham-United-Manchester-City-April-29-2018-Premier-League,https://fbref.com/en/matches/fdabc4e9/West-Ham-United-Manchester-City-April-29-2018-Premier-League
36,Sun,2018-04-29,16:30 (23:30),Manchester Utd,1.7,2–1,0.4,Arsenal,"75,035",Old Trafford,Kevin Friend,Match Report,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/5b587217/Manchester-United-Arsenal-April-29-2018-Premier-League,https://fbref.com/en/matches/5b587217/Manchester-United-Arsenal-April-29-2018-Premier-League
36,Mon,2018-04-30,20:00 (03:00),Tottenham,1.4,2–0,0.9,Watford,"52,675",Wembley Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/matches/5f040190/Tottenham-Hotspur-Watford-April-30-2018-Premier-League,https://fbref.com/en/matches/5f040190/Tottenham-Hotspur-Watford-April-30-2018-Premier-League
37,Fri,2018-05-04,20:00 (03:00),Brighton,0.7,1–0,0.8,Manchester Utd,"30,611",The American Express Community Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/0cbb18e2/Brighton-and-Hove-Albion-Manchester-United-May-4-2018-Premier-League,https://fbref.com/en/matches/0cbb18e2/Brighton-and-Hove-Albion-Manchester-United-May-4-2018-Premier-League
37,Sat,2018-05-05,12:30 (19:30),Stoke City,0.5,1–2,1.4,Crystal Palace,"29,687",Bet365 Stadium,Martin Atkinson,Match Report,https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/matches/ab069f6c/Stoke-City-Crystal-Palace-May-5-2018-Premier-League,https://fbref.com/en/matches/ab069f6c/Stoke-City-Crystal-Palace-May-5-2018-Premier-League
37,Sat,2018-05-05,15:00 (22:00),Watford,2.5,2–1,0.7,Newcastle Utd,"20,375",Vicarage Road Stadium,Roger East,Match Report,https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/matches/f337e187/Watford-Newcastle-United-May-5-2018-Premier-League,https://fbref.com/en/matches/f337e187/Watford-Newcastle-United-May-5-2018-Premier-League
37,Sat,2018-05-05,15:00 (22:00),West Brom,1.4,1–0,1.0,Tottenham,"23,685",The Hawthorns,Mike Jones,Match Report,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/3a876b14/West-Bromwich-Albion-Tottenham-Hotspur-May-5-2018-Premier-League,https://fbref.com/en/matches/3a876b14/West-Bromwich-Albion-Tottenham-Hotspur-May-5-2018-Premier-League
37,Sat,2018-05-05,15:00 (22:00),Bournemouth,1.7,1–0,1.3,Swansea City,"10,820",Vitality Stadium,Kevin Friend,Match Report,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/matches/e7933b97/Bournemouth-Swansea-City-May-5-2018-Premier-League,https://fbref.com/en/matches/e7933b97/Bournemouth-Swansea-City-May-5-2018-Premier-League
37,Sat,2018-05-05,15:00 (22:00),Leicester City,0.5,0–2,1.2,West Ham,"32,013",King Power Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/matches/0914df36/Leicester-City-West-Ham-United-May-5-2018-Premier-League,https://fbref.com/en/matches/0914df36/Leicester-City-West-Ham-United-May-5-2018-Premier-League
37,Sat,2018-05-05,17:30 (00:30),Everton,0.3,1–1,0.7,Southampton,"38,225",Goodison Park,Jonathan Moss,Match Report,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/matches/79dc6ab9/Everton-Southampton-May-5-2018-Premier-League,https://fbref.com/en/matches/79dc6ab9/Everton-Southampton-May-5-2018-Premier-League
37,Sun,2018-05-06,13:30 (20:30),Manchester City,1.0,0–0,0.5,Huddersfield,"54,350",Etihad Stadium,Mike Dean,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/matches/a71b21ec/Manchester-City-Huddersfield-Town-May-6-2018-Premier-League,https://fbref.com/en/matches/a71b21ec/Manchester-City-Huddersfield-Town-May-6-2018-Premier-League
37,Sun,2018-05-06,16:30 (23:30),Arsenal,2.5,5–0,0.3,Burnley,"59,540",Emirates Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/matches/c8c42b05/Arsenal-Burnley-May-6-2018-Premier-League,https://fbref.com/en/matches/c8c42b05/Arsenal-Burnley-May-6-2018-Premier-League
37,Sun,2018-05-06,16:30 (23:30),Chelsea,0.5,1–0,0.9,Liverpool,"41,314",Stamford Bridge,Anthony Taylor,Match Report,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/matches/b9a7da48/Chelsea-Liverpool-May-6-2018-Premier-League,https://fbref.com/en/matches/b9a7da48/Chelsea-Liverpool-May-6-2018-Premier-League
31,Tue,2018-05-08,19:45 (02:45),Swansea City,0.4,0–1,1.3,Southampton,"20,858",Liberty Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/matches/625bb62f/Swansea-City-Southampton-May-8-2018-Premier-League,https://fbref.com/en/matches/625bb62f/Swansea-City-Southampton-May-8-2018-Premier-League
31,Wed,2018-05-09,19:45 (02:45),Leicester City,2.2,3–1,1.4,Arsenal,"32,095",King Power Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/825733ff/Leicester-City-Arsenal-May-9-2018-Premier-League,https://fbref.com/en/matches/825733ff/Leicester-City-Arsenal-May-9-2018-Premier-League
35,Wed,2018-05-09,19:45 (02:45),Chelsea,2.0,1–1,0.5,Huddersfield,"38,910",Stamford Bridge,Lee Mason,Match Report,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/matches/f0f325a6/Chelsea-Huddersfield-Town-May-9-2018-Premier-League,https://fbref.com/en/matches/f0f325a6/Chelsea-Huddersfield-Town-May-9-2018-Premier-League
31,Wed,2018-05-09,20:00 (03:00),Manchester City,1.8,3–1,1.0,Brighton,"54,013",Etihad Stadium,Paul Tierney,Match Report,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/f2114fff/Manchester-City-Brighton-and-Hove-Albion-May-9-2018-Premier-League,https://fbref.com/en/matches/f2114fff/Manchester-City-Brighton-and-Hove-Albion-May-9-2018-Premier-League
31,Wed,2018-05-09,20:00 (03:00),Tottenham,0.9,1–0,1.4,Newcastle Utd,"54,923",Wembley Stadium,Niel Swarbrick,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/matches/90f41993/Tottenham-Hotspur-Newcastle-United-May-9-2018-Premier-League,https://fbref.com/en/matches/90f41993/Tottenham-Hotspur-Newcastle-United-May-9-2018-Premier-League
31,Thu,2018-05-10,19:45 (02:45),West Ham,1.1,0–0,0.8,Manchester Utd,"56,902",London Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/squads/19538871/2017-2018/Manchester-United-Stats,https://fbref.com/en/matches/153401b5/West-Ham-United-Manchester-United-May-10-2018-Premier-League,https://fbref.com/en/matches/153401b5/West-Ham-United-Manchester-United-May-10-2018-Premier-League
38,Sun,2018-05-13,15:00 (22:00),Burnley,0.6,1–2,1.6,Bournemouth,"20,720",Turf Moor,Paul Tierney,Match Report,https://fbref.com/en/squads/943e8050/2017-2018/Burnley-Stats,https://fbref.com/en/squads/4ba7cbea/2017-2018/Bournemouth-Stats,https://fbref.com/en/matches/47540632/Burnley-Bournemouth-May-13-2018-Premier-League,https://fbref.com/en/matches/47540632/Burnley-Bournemouth-May-13-2018-Premier-League
38,Sun,2018-05-13,15:00 (22:00),Liverpool,3.4,4–0,0.1,Brighton,"50,752",Anfield,Kevin Friend,Match Report,https://fbref.com/en/squads/822bd0ba/2017-2018/Liverpool-Stats,https://fbref.com/en/squads/d07537b9/2017-2018/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/0c92e854/Liverpool-Brighton-and-Hove-Albion-May-13-2018-Premier-League,https://fbref.com/en/matches/0c92e854/Liverpool-Brighton-and-Hove-Albion-May-13-2018-Premier-League
38,Sun,2018-05-13,15:00 (22:00),West Ham,0.9,3–1,1.7,Everton,"56,926",London Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,https://fbref.com/en/squads/d3fd31cc/2017-2018/Everton-Stats,https://fbref.com/en/matches/5214d676/West-Ham-United-Everton-May-13-2018-Premier-League,https://fbref.com/en/matches/5214d676/West-Ham-United-Everton-May-13-2018-Premier-League
38,Sun,2018-05-13,15:00 (22:00),Newcastle Utd,2.3,3–0,0.9,Chelsea,"52,294",St. James' Park,Martin Atkinson,Match Report,https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,https://fbref.com/en/squads/cff3d9bb/2017-2018/Chelsea-Stats,https://fbref.com/en/matches/8bb22e44/Newcastle-United-Chelsea-May-13-2018-Premier-League,https://fbref.com/en/matches/8bb22e44/Newcastle-United-Chelsea-May-13-2018-Premier-League
38,Sun,2018-05-13,15:00 (22:00),Crystal Palace,2.4,2–0,0.3,West Brom,"25,357",Selhurst Park,Jonathan Moss,Match Report,https://fbref.com/en/squads/47c64c55/2017-2018/Crystal-Palace-Stats,https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/4abed407/Crystal-Palace-West-Bromwich-Albion-May-13-2018-Premier-League,https://fbref.com/en/matches/4abed407/Crystal-Palace-West-Bromwich-Albion-May-13-2018-Premier-League
38,Sun,2018-05-13,15:00 (22:00),Southampton,0.5,0–1,1.1,Manchester City,"31,882",St. Mary's Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats,https://fbref.com/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,https://fbref.com/en/matches/db4a1124/Southampton-Manchester-City-May-13-2018-Premier-League,https://fbref.com/en/matches/db4a1124/Southampton-Manchester-City-May-13-2018-Premier-League
38,Sun,2018-05-13,15:00 (22:00),Huddersfield,1.5,0–1,2.1,Arsenal,"24,122",The John Smith's Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/f5922ca5/2017-2018/Huddersfield-Town-Stats,https://fbref.com/en/squads/18bb7c10/2017-2018/Arsenal-Stats,https://fbref.com/en/matches/7c431214/Huddersfield-Town-Arsenal-May-13-2018-Premier-League,https://fbref.com/en/matches/7c431214/Huddersfield-Town-Arsenal-May-13-2018-Premier-League
38,Sun,2018-05-13,15:00 (22:00),Tottenham,2.2,5–4,1.7,Leicester City,"77,841",Wembley Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/a2d435b3/2017-2018/Leicester-City-Stats,https://fbref.com/en/matches/f8c06939/Tottenham-Hotspur-Leicester-City-May-13-2018-Premier-League,https://fbref.com/en/matches/f8c06939/Tottenham-Hotspur-Leicester-City-May-13-2018-Premier-League
