league,week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
ISA,6,Sun,2019-09-29,20:45 (02:45),Milan,0.8,1–3,2.4,Fiorentina,"48,367",Stadio Giuseppe Meazza,Piero Giacomelli,Match Report,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/matches/ec745de3/Milan-Fiorentina-September-29-2019-Serie-A,https://fbref.com/en/matches/ec745de3/Milan-Fiorentina-September-29-2019-Serie-A
ISA,6,Mon,2019-09-30,20:45 (02:45),Parma,3.4,3–2,1.6,Torino,"15,001",Stadio Ennio Tardini,Federico La Penna,Match Report,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/matches/855b79d4/Parma-Torino-September-30-2019-Serie-A,https://fbref.com/en/matches/855b79d4/Parma-Torino-September-30-2019-Serie-A
ISA,7,Sat,2019-10-05,15:00 (21:00),SPAL,1.5,1–0,0.3,Parma,"11,776",Stadio Paolo Mazza,Marco Guida,Match Report,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/matches/d91017ad/SPAL-Parma-October-5-2019-Serie-A,https://fbref.com/en/matches/d91017ad/SPAL-Parma-October-5-2019-Serie-A
ISA,7,Sat,2019-10-05,18:00 (00:00),Hellas Verona,0.8,2–0,0.7,Sampdoria,"17,787",Stadio Marc'Antonio Bentegodi,Michael Fabbri,Match Report,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/matches/6a7d53e1/Hellas-Verona-Sampdoria-October-5-2019-Serie-A,https://fbref.com/en/matches/6a7d53e1/Hellas-Verona-Sampdoria-October-5-2019-Serie-A
ISA,7,Sat,2019-10-05,20:45 (02:45),Genoa,1.8,1–2,1.3,Milan,"22,486",Stadio Comunale Luigi Ferraris,Maurizio Mariani,Match Report,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/matches/18840243/Genoa-Milan-October-5-2019-Serie-A,https://fbref.com/en/matches/18840243/Genoa-Milan-October-5-2019-Serie-A
ISA,7,Sun,2019-10-06,12:30 (18:30),Fiorentina,0.9,1–0,0.7,Udinese,"37,963",Stadio Artemio Franchi,Alessandro Prontera,Match Report,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/matches/109f472f/Fiorentina-Udinese-October-6-2019-Serie-A,https://fbref.com/en/matches/109f472f/Fiorentina-Udinese-October-6-2019-Serie-A
ISA,7,Sun,2019-10-06,15:00 (21:00),Atalanta,3.7,3–1,1.0,Lecce,"20,771",Stadio Atleti Azzurri d'Italia,Marco Di Bello,Match Report,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/matches/fe310ec0/Atalanta-Lecce-October-6-2019-Serie-A,https://fbref.com/en/matches/fe310ec0/Atalanta-Lecce-October-6-2019-Serie-A
ISA,7,Sun,2019-10-06,15:00 (21:00),Roma,1.4,1–1,1.2,Cagliari,"34,385",Stadio Olimpico,Davide Massa,Match Report,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/matches/c1eb9f50/Roma-Cagliari-October-6-2019-Serie-A,https://fbref.com/en/matches/c1eb9f50/Roma-Cagliari-October-6-2019-Serie-A
ISA,7,Sun,2019-10-06,15:00 (21:00),Bologna,1.5,2–2,1.9,Lazio,"22,052",Stadio Renato Dall'Ara,Daniele Orsato,Match Report,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/matches/686d7ed4/Bologna-Lazio-October-6-2019-Serie-A,https://fbref.com/en/matches/686d7ed4/Bologna-Lazio-October-6-2019-Serie-A
ISA,7,Sun,2019-10-06,18:00 (00:00),Torino,0.6,0–0,1.2,Napoli,"24,343",Stadio Olimpico di Torino,Daniele Doveri,Match Report,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/matches/66ed3756/Torino-Napoli-October-6-2019-Serie-A,https://fbref.com/en/matches/66ed3756/Torino-Napoli-October-6-2019-Serie-A
ISA,7,Sun,2019-10-06,20:45 (02:45),Inter,1.6,1–2,1.4,Juventus,"75,923",Stadio Giuseppe Meazza,Gianluca Rocchi,Match Report,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/matches/5026bc07/Derby-dItalia-Internazionale-Juventus-October-6-2019-Serie-A,https://fbref.com/en/matches/5026bc07/Derby-dItalia-Internazionale-Juventus-October-6-2019-Serie-A
ISA,8,Sat,2019-10-19,15:00 (21:00),Lazio,2.6,3–3,2.7,Atalanta,"30,000",Stadio Olimpico,Gianluca Rocchi,Match Report,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/matches/035b9138/Lazio-Atalanta-October-19-2019-Serie-A,https://fbref.com/en/matches/035b9138/Lazio-Atalanta-October-19-2019-Serie-A
ISA,8,Sat,2019-10-19,18:00 (00:00),Napoli,1.8,2–0,1.3,Hellas Verona,"38,686",Stadio San Paolo,Marco Piccinini,Match Report,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/matches/f99dc9fe/Napoli-Hellas-Verona-October-19-2019-Serie-A,https://fbref.com/en/matches/f99dc9fe/Napoli-Hellas-Verona-October-19-2019-Serie-A
ISA,8,Sat,2019-10-19,20:45 (02:45),Juventus,2.1,2–1,0.6,Bologna,"40,461",Allianz Stadium,Massimiliano Irrati,Match Report,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/matches/7bdb3ce3/Juventus-Bologna-October-19-2019-Serie-A,https://fbref.com/en/matches/7bdb3ce3/Juventus-Bologna-October-19-2019-Serie-A
ISA,8,Sun,2019-10-20,12:30 (18:30),Sassuolo,1.0,3–4,3.1,Inter,"17,935",Stadio Città del Tricolore,Piero Giacomelli,Match Report,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/matches/2efbb915/Sassuolo-Internazionale-October-20-2019-Serie-A,https://fbref.com/en/matches/2efbb915/Sassuolo-Internazionale-October-20-2019-Serie-A
ISA,8,Sun,2019-10-20,15:00 (21:00),Udinese,1.8,1–0,1.1,Torino,"24,049",Dacia Arena,Rosario Abisso,Match Report,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/matches/3472d845/Udinese-Torino-October-20-2019-Serie-A,https://fbref.com/en/matches/3472d845/Udinese-Torino-October-20-2019-Serie-A
ISA,8,Sun,2019-10-20,15:00 (21:00),Sampdoria,0.6,0–0,0.7,Roma,"20,211",Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/matches/d960f719/Sampdoria-Roma-October-20-2019-Serie-A,https://fbref.com/en/matches/d960f719/Sampdoria-Roma-October-20-2019-Serie-A
ISA,8,Sun,2019-10-20,15:00 (21:00),Cagliari,1.3,2–0,1.2,SPAL,"15,713",Sardegna Arena,Daniele Chiffi,Match Report,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/matches/467d496a/Cagliari-SPAL-October-20-2019-Serie-A,https://fbref.com/en/matches/467d496a/Cagliari-SPAL-October-20-2019-Serie-A
ISA,8,Sun,2019-10-20,18:00 (00:00),Parma,3.0,5–1,1.6,Genoa,"15,299",Stadio Ennio Tardini,Paolo Valeri,Match Report,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/matches/497798e1/Parma-Genoa-October-20-2019-Serie-A,https://fbref.com/en/matches/497798e1/Parma-Genoa-October-20-2019-Serie-A
ISA,8,Sun,2019-10-20,20:45 (02:45),Milan,1.4,2–2,1.4,Lecce,"48,703",Stadio Giuseppe Meazza,Fabrizio Pasqua,Match Report,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/matches/b64ce217/Milan-Lecce-October-20-2019-Serie-A,https://fbref.com/en/matches/b64ce217/Milan-Lecce-October-20-2019-Serie-A
ISA,8,Mon,2019-10-21,21:00 (03:00),Brescia,0.2,0–0,1.3,Fiorentina,"16,000",Stadio Mario Rigamonti,Giampaolo Calvarese,Match Report,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/matches/2444c7ef/Brescia-Fiorentina-October-21-2019-Serie-A,https://fbref.com/en/matches/2444c7ef/Brescia-Fiorentina-October-21-2019-Serie-A
ISA,9,Fri,2019-10-25,20:45 (02:45),Hellas Verona,1.1,0–1,1.4,Sassuolo,"11,453",Stadio Marc'Antonio Bentegodi,Luca Pairetto,Match Report,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/matches/11170e59/Hellas-Verona-Sassuolo-October-25-2019-Serie-A,https://fbref.com/en/matches/11170e59/Hellas-Verona-Sassuolo-October-25-2019-Serie-A
ISA,9,Sat,2019-10-26,15:00 (21:00),Lecce,1.1,1–1,3.4,Juventus,"26,591",Stadio Comunale Via Del Mare,Paolo Valeri,Match Report,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/matches/9d7eb76c/Lecce-Juventus-October-26-2019-Serie-A,https://fbref.com/en/matches/9d7eb76c/Lecce-Juventus-October-26-2019-Serie-A
ISA,9,Sat,2019-10-26,18:00 (00:00),Inter,2.6,2–2,0.8,Parma,"67,076",Stadio Giuseppe Meazza,Daniele Chiffi,Match Report,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/matches/81cec5cf/Internazionale-Parma-October-26-2019-Serie-A,https://fbref.com/en/matches/81cec5cf/Internazionale-Parma-October-26-2019-Serie-A
ISA,9,Sat,2019-10-26,20:45 (02:45),Genoa,1.1,3–1,1.2,Brescia,"20,949",Stadio Comunale Luigi Ferraris,Rosario Abisso,Match Report,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/matches/0e1aa64b/Genoa-Brescia-October-26-2019-Serie-A,https://fbref.com/en/matches/0e1aa64b/Genoa-Brescia-October-26-2019-Serie-A
ISA,9,Sun,2019-10-27,12:30 (19:30),Bologna,1.5,2–1,0.8,Sampdoria,"24,099",Stadio Renato Dall'Ara,Daniele Doveri,Match Report,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/matches/dd08475c/Bologna-Sampdoria-October-27-2019-Serie-A,https://fbref.com/en/matches/dd08475c/Bologna-Sampdoria-October-27-2019-Serie-A
ISA,9,Sun,2019-10-27,15:00 (22:00),Atalanta,5.6,7–1,1.0,Udinese,"18,677",Stadio Atleti Azzurri d'Italia,Fabio Maresca,Match Report,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/matches/4410ed27/Atalanta-Udinese-October-27-2019-Serie-A,https://fbref.com/en/matches/4410ed27/Atalanta-Udinese-October-27-2019-Serie-A
ISA,9,Sun,2019-10-27,15:00 (22:00),SPAL,0.6,1–1,1.0,Napoli,"14,726",Stadio Paolo Mazza,Federico La Penna,Match Report,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/matches/3dfaf9b4/SPAL-Napoli-October-27-2019-Serie-A,https://fbref.com/en/matches/3dfaf9b4/SPAL-Napoli-October-27-2019-Serie-A
ISA,9,Sun,2019-10-27,15:00 (22:00),Torino,0.9,1–1,0.5,Cagliari,"21,213",Stadio Olimpico di Torino,Michael Fabbri,Match Report,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/matches/96fb099e/Torino-Cagliari-October-27-2019-Serie-A,https://fbref.com/en/matches/96fb099e/Torino-Cagliari-October-27-2019-Serie-A
ISA,9,Sun,2019-10-27,18:00 (01:00),Roma,1.5,2–1,0.6,Milan,"44,333",Stadio Olimpico,Daniele Orsato,Match Report,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/matches/cdb7b0cf/Roma-Milan-October-27-2019-Serie-A,https://fbref.com/en/matches/cdb7b0cf/Roma-Milan-October-27-2019-Serie-A
ISA,9,Sun,2019-10-27,20:45 (03:45),Fiorentina,0.7,1–2,2.3,Lazio,"33,281",Stadio Artemio Franchi,Marco Guida,Match Report,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/matches/0148cb07/Fiorentina-Lazio-October-27-2019-Serie-A,https://fbref.com/en/matches/0148cb07/Fiorentina-Lazio-October-27-2019-Serie-A
ISA,10,Tue,2019-10-29,19:00 (02:00),Parma,1.3,0–1,0.2,Hellas Verona,"14,638",Stadio Ennio Tardini,Gianluca Manganiello,Match Report,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/matches/a480ae7a/Parma-Hellas-Verona-October-29-2019-Serie-A,https://fbref.com/en/matches/a480ae7a/Parma-Hellas-Verona-October-29-2019-Serie-A
ISA,10,Tue,2019-10-29,21:00 (04:00),Brescia,2.0,1–2,1.0,Inter,"16,500",Stadio Mario Rigamonti,Michael Fabbri,Match Report,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/matches/d1c79e58/Brescia-Internazionale-October-29-2019-Serie-A,https://fbref.com/en/matches/d1c79e58/Brescia-Internazionale-October-29-2019-Serie-A
ISA,10,Wed,2019-10-30,19:00 (02:00),Napoli,2.7,2–2,1.3,Atalanta,"30,061",Stadio San Paolo,Piero Giacomelli,Match Report,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/matches/63b092b4/Napoli-Atalanta-October-30-2019-Serie-A,https://fbref.com/en/matches/63b092b4/Napoli-Atalanta-October-30-2019-Serie-A
ISA,10,Wed,2019-10-30,21:00 (04:00),Cagliari,1.4,3–2,1.0,Bologna,"16,076",Sardegna Arena,Juan Sacchi,Match Report,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/matches/c3c909d6/Cagliari-Bologna-October-30-2019-Serie-A,https://fbref.com/en/matches/c3c909d6/Cagliari-Bologna-October-30-2019-Serie-A
ISA,10,Wed,2019-10-30,21:00 (04:00),Udinese,0.8,0–4,3.1,Roma,"23,854",Dacia Arena,Massimiliano Irrati,Match Report,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/matches/8f542d14/Udinese-Roma-October-30-2019-Serie-A,https://fbref.com/en/matches/8f542d14/Udinese-Roma-October-30-2019-Serie-A
ISA,10,Wed,2019-10-30,21:00 (04:00),Lazio,2.5,4–0,0.7,Torino,"25,000",Stadio Olimpico,Daniele Orsato,Match Report,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/matches/18839ced/Lazio-Torino-October-30-2019-Serie-A,https://fbref.com/en/matches/18839ced/Lazio-Torino-October-30-2019-Serie-A
ISA,10,Wed,2019-10-30,21:00 (04:00),Sassuolo,1.1,1–2,1.5,Fiorentina,"11,863",Stadio Città del Tricolore,Maurizio Mariani,Match Report,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/matches/69d4c194/Sassuolo-Fiorentina-October-30-2019-Serie-A,https://fbref.com/en/matches/69d4c194/Sassuolo-Fiorentina-October-30-2019-Serie-A
ISA,10,Wed,2019-10-30,21:00 (04:00),Sampdoria,1.9,1–1,1.2,Lecce,"18,685",Stadio Comunale Luigi Ferraris,Davide Massa,Match Report,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/matches/be084a46/Sampdoria-Lecce-October-30-2019-Serie-A,https://fbref.com/en/matches/be084a46/Sampdoria-Lecce-October-30-2019-Serie-A
ISA,10,Wed,2019-10-30,21:00 (04:00),Juventus,2.4,2–1,0.4,Genoa,"38,732",Allianz Stadium,Antonio Giua,Match Report,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/matches/12d0d3b3/Juventus-Genoa-October-30-2019-Serie-A,https://fbref.com/en/matches/12d0d3b3/Juventus-Genoa-October-30-2019-Serie-A
ISA,10,Thu,2019-10-31,21:00 (04:00),Milan,1.4,1–0,0.5,SPAL,"46,475",Stadio Giuseppe Meazza,Marco Piccinini,Match Report,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/matches/45a928c4/Milan-SPAL-October-31-2019-Serie-A,https://fbref.com/en/matches/45a928c4/Milan-SPAL-October-31-2019-Serie-A
ISA,11,Sat,2019-11-02,15:00 (22:00),Roma,2.2,2–1,1.7,Napoli,"34,502",Stadio Olimpico,Gianluca Rocchi,Match Report,https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/matches/73f92283/Roma-Napoli-November-2-2019-Serie-A,https://fbref.com/en/matches/73f92283/Roma-Napoli-November-2-2019-Serie-A
ISA,11,Sat,2019-11-02,18:00 (01:00),Bologna,0.6,1–2,3.0,Inter,"28,498",Stadio Renato Dall'Ara,Federico La Penna,Match Report,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/matches/b68dc4ea/Bologna-Internazionale-November-2-2019-Serie-A,https://fbref.com/en/matches/b68dc4ea/Bologna-Internazionale-November-2-2019-Serie-A
ISA,11,Sat,2019-11-02,20:45 (03:45),Torino,0.4,0–1,2.1,Juventus,"26,664",Stadio Olimpico di Torino,Daniele Doveri,Match Report,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/squads/e0652b02/2019-2020/Juventus-Stats,https://fbref.com/en/matches/4c1cbd79/Torino-Juventus-November-2-2019-Serie-A,https://fbref.com/en/matches/4c1cbd79/Torino-Juventus-November-2-2019-Serie-A
ISA,11,Sun,2019-11-03,12:30 (19:30),Atalanta,0.9,0–2,1.1,Cagliari,"18,617",Stadio Atleti Azzurri d'Italia,Rosario Abisso,Match Report,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/matches/3444ce4b/Atalanta-Cagliari-November-3-2019-Serie-A,https://fbref.com/en/matches/3444ce4b/Atalanta-Cagliari-November-3-2019-Serie-A
ISA,11,Sun,2019-11-03,15:00 (22:00),Lecce,0.6,2–2,1.8,Sassuolo,"22,087",Stadio Comunale Via Del Mare,Riccardo Ros,Match Report,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/matches/4754d203/Lecce-Sassuolo-November-3-2019-Serie-A,https://fbref.com/en/matches/4754d203/Lecce-Sassuolo-November-3-2019-Serie-A
ISA,11,Sun,2019-11-03,15:00 (22:00),Genoa,1.2,1–3,1.5,Udinese,"20,030",Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,Match Report,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats,https://fbref.com/en/matches/215d7497/Genoa-Udinese-November-3-2019-Serie-A,https://fbref.com/en/matches/215d7497/Genoa-Udinese-November-3-2019-Serie-A
ISA,11,Sun,2019-11-03,15:00 (22:00),Hellas Verona,1.2,2–1,1.4,Brescia,"16,525",Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Match Report,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/matches/03171f2d/Hellas-Verona-Brescia-November-3-2019-Serie-A,https://fbref.com/en/matches/03171f2d/Hellas-Verona-Brescia-November-3-2019-Serie-A
ISA,11,Sun,2019-11-03,18:00 (01:00),Fiorentina,1.6,1–1,0.6,Parma,"32,479",Stadio Artemio Franchi,Luca Pairetto,Match Report,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats,https://fbref.com/en/matches/07b1998d/Fiorentina-Parma-November-3-2019-Serie-A,https://fbref.com/en/matches/07b1998d/Fiorentina-Parma-November-3-2019-Serie-A
ISA,11,Sun,2019-11-03,20:45 (03:45),Milan,0.9,1–2,1.2,Lazio,"41,000",Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,https://fbref.com/en/squads/dc56fe14/2019-2020/Milan-Stats,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/matches/86cc1b86/Milan-Lazio-November-3-2019-Serie-A,https://fbref.com/en/matches/86cc1b86/Milan-Lazio-November-3-2019-Serie-A
ISA,11,Mon,2019-11-04,20:45 (03:45),SPAL,0.7,0–1,0.9,Sampdoria,"11,617",Stadio Paolo Mazza,Daniele Chiffi,Match Report,https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/matches/5181f1fc/SPAL-Sampdoria-November-4-2019-Serie-A,https://fbref.com/en/matches/5181f1fc/SPAL-Sampdoria-November-4-2019-Serie-A
ISA,12,Fri,2019-11-08,20:45 (03:45),Sassuolo,2.3,3–1,0.9,Bologna,"13,184",Stadio Città del Tricolore,Marco Piccinini,Match Report,https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats,https://fbref.com/en/squads/1d8099f8/2019-2020/Bologna-Stats,https://fbref.com/en/matches/da587b4e/Sassuolo-Bologna-November-8-2019-Serie-A,https://fbref.com/en/matches/da587b4e/Sassuolo-Bologna-November-8-2019-Serie-A
ISA,12,Sat,2019-11-09,15:00 (22:00),Brescia,0.7,0–4,3.4,Torino,"13,500",Stadio Mario Rigamonti,Marco Guida,Match Report,https://fbref.com/en/squads/4ef57aeb/2019-2020/Brescia-Stats,https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats,https://fbref.com/en/matches/a95e968b/Brescia-Torino-November-9-2019-Serie-A,https://fbref.com/en/matches/a95e968b/Brescia-Torino-November-9-2019-Serie-A
ISA,12,Sat,2019-11-09,18:00 (01:00),Inter,2.9,2–1,1.4,Hellas Verona,"66,202",Stadio Giuseppe Meazza,Paolo Valeri,Match Report,https://fbref.com/en/squads/d609edc0/2019-2020/Internazionale-Stats,https://fbref.com/en/squads/0e72edf2/2019-2020/Hellas-Verona-Stats,https://fbref.com/en/matches/fc94b998/Internazionale-Hellas-Verona-November-9-2019-Serie-A,https://fbref.com/en/matches/fc94b998/Internazionale-Hellas-Verona-November-9-2019-Serie-A
ISA,12,Sat,2019-11-09,20:45 (03:45),Napoli,1.2,0–0,1.0,Genoa,"22,947",Stadio San Paolo,Giampaolo Calvarese,Match Report,https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats,https://fbref.com/en/squads/658bf2de/2019-2020/Genoa-Stats,https://fbref.com/en/matches/c01005cd/Napoli-Genoa-November-9-2019-Serie-A,https://fbref.com/en/matches/c01005cd/Napoli-Genoa-November-9-2019-Serie-A
ISA,12,Sun,2019-11-10,12:30 (19:30),Cagliari,2.7,5–2,1.0,Fiorentina,"16,316",Sardegna Arena,Federico La Penna,Match Report,https://fbref.com/en/squads/c4260e09/2019-2020/Cagliari-Stats,https://fbref.com/en/squads/421387cf/2019-2020/Fiorentina-Stats,https://fbref.com/en/matches/79ea19d6/Cagliari-Fiorentina-November-10-2019-Serie-A,https://fbref.com/en/matches/79ea19d6/Cagliari-Fiorentina-November-10-2019-Serie-A
ISA,12,Sun,2019-11-10,15:00 (22:00),Sampdoria,0.5,0–0,0.7,Atalanta,"19,799",Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Match Report,https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats,https://fbref.com/en/squads/922493f3/2019-2020/Atalanta-Stats,https://fbref.com/en/matches/537cf17f/Sampdoria-Atalanta-November-10-2019-Serie-A,https://fbref.com/en/matches/537cf17f/Sampdoria-Atalanta-November-10-2019-Serie-A
ISA,12,Sun,2019-11-10,15:00 (22:00),Lazio,3.5,4–2,2.4,Lecce,"35,000",Stadio Olimpico,Gianluca Manganiello,Match Report,https://fbref.com/en/squads/7213da33/2019-2020/Lazio-Stats,https://fbref.com/en/squads/ffcbe334/2019-2020/Lecce-Stats,https://fbref.com/en/matches/b701c357/Lazio-Lecce-November-10-2019-Serie-A,https://fbref.com/en/matches/b701c357/Lazio-Lecce-November-10-2019-Serie-A
