league,week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
ISA,6,Thu,2018-09-27,21:00 (03:00),Empoli,1.5,1–1,1.7,Milan,"13,890",Stadio Carlo Castellani,Michael Fabbri,Match Report,https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats,https://fbref.com/en/matches/dfc7da77/Empoli-Milan-September-27-2018-Serie-A,https://fbref.com/en/matches/dfc7da77/Empoli-Milan-September-27-2018-Serie-A
ISA,7,Sat,2018-09-29,15:00 (21:00),Roma,1.5,3–1,1.0,Lazio,"47,600",Stadio Olimpico,Gianluca Rocchi,Match Report,https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats,https://fbref.com/en/squads/7213da33/2018-2019/Lazio-Stats,https://fbref.com/en/matches/f37a8fa3/Roma-Lazio-September-29-2018-Serie-A,https://fbref.com/en/matches/f37a8fa3/Roma-Lazio-September-29-2018-Serie-A
ISA,7,Sat,2018-09-29,18:00 (00:00),Juventus,2.2,3–1,1.7,Napoli,"39,252",Allianz Stadium,Luca Banti,Match Report,https://fbref.com/en/squads/e0652b02/2018-2019/Juventus-Stats,https://fbref.com/en/squads/d48ad4ff/2018-2019/Napoli-Stats,https://fbref.com/en/matches/d2cccf44/Juventus-Napoli-September-29-2018-Serie-A,https://fbref.com/en/matches/d2cccf44/Juventus-Napoli-September-29-2018-Serie-A
ISA,7,Sat,2018-09-29,20:30 (02:30),Inter,1.2,2–0,0.1,Cagliari,"55,486",Stadio Giuseppe Meazza,Davide Massa,Match Report,https://fbref.com/en/squads/d609edc0/2018-2019/Internazionale-Stats,https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats,https://fbref.com/en/matches/f4a15ae9/Internazionale-Cagliari-September-29-2018-Serie-A,https://fbref.com/en/matches/f4a15ae9/Internazionale-Cagliari-September-29-2018-Serie-A
ISA,7,Sun,2018-09-30,12:30 (18:30),Bologna,1.3,2–1,0.8,Udinese,"19,039",Stadio Renato Dall'Ara,Gianluca Manganiello,Match Report,https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats,https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats,https://fbref.com/en/matches/83129638/Bologna-Udinese-September-30-2018-Serie-A,https://fbref.com/en/matches/83129638/Bologna-Udinese-September-30-2018-Serie-A
ISA,7,Sun,2018-09-30,15:00 (21:00),Frosinone,1.9,1–2,1.4,Genoa,"12,384",Stadio Benito Stirpe,Juan Sacchi,Match Report,https://fbref.com/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,https://fbref.com/en/squads/658bf2de/2018-2019/Genoa-Stats,https://fbref.com/en/matches/8c1894ab/Frosinone-Genoa-September-30-2018-Serie-A,https://fbref.com/en/matches/8c1894ab/Frosinone-Genoa-September-30-2018-Serie-A
ISA,7,Sun,2018-09-30,15:00 (21:00),Fiorentina,1.1,2–0,0.9,Atalanta,"30,535",Stadio Artemio Franchi,Paolo Valeri,Match Report,https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats,https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats,https://fbref.com/en/matches/46205931/Fiorentina-Atalanta-September-30-2018-Serie-A,https://fbref.com/en/matches/46205931/Fiorentina-Atalanta-September-30-2018-Serie-A
ISA,7,Sun,2018-09-30,15:00 (21:00),Chievo,0.5,0–1,2.4,Torino,"10,500",Stadio Marc'Antonio Bentegodi,Marco Guida,Match Report,https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats,https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats,https://fbref.com/en/matches/15a2a3da/Chievo-Torino-September-30-2018-Serie-A,https://fbref.com/en/matches/15a2a3da/Chievo-Torino-September-30-2018-Serie-A
ISA,7,Sun,2018-09-30,18:00 (00:00),Parma,0.9,1–0,1.3,Empoli,"14,584",Stadio Ennio Tardini,Luca Pairetto,Match Report,https://fbref.com/en/squads/eab4234c/2018-2019/Parma-Stats,https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats,https://fbref.com/en/matches/b087d0a1/Parma-Empoli-September-30-2018-Serie-A,https://fbref.com/en/matches/b087d0a1/Parma-Empoli-September-30-2018-Serie-A
ISA,7,Sun,2018-09-30,20:30 (02:30),Sassuolo,0.9,1–4,1.4,Milan,"16,795",Stadio Città del Tricolore,Piero Giacomelli,Match Report,https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats,https://fbref.com/en/matches/b493840d/Sassuolo-Milan-September-30-2018-Serie-A,https://fbref.com/en/matches/b493840d/Sassuolo-Milan-September-30-2018-Serie-A
ISA,7,Mon,2018-10-01,20:30 (02:30),Sampdoria,1.2,2–1,1.2,SPAL,"17,885",Stadio Comunale Luigi Ferraris,Federico La Penna,Match Report,https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats,https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats,https://fbref.com/en/matches/60b0ad33/Sampdoria-SPAL-October-1-2018-Serie-A,https://fbref.com/en/matches/60b0ad33/Sampdoria-SPAL-October-1-2018-Serie-A
ISA,8,Fri,2018-10-05,20:30 (02:30),Torino,2.4,3–2,1.8,Frosinone,"16,554",Stadio Olimpico di Torino,Ivan Pezzuto,Match Report,https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats,https://fbref.com/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,https://fbref.com/en/matches/4c04b010/Torino-Frosinone-October-5-2018-Serie-A,https://fbref.com/en/matches/4c04b010/Torino-Frosinone-October-5-2018-Serie-A
ISA,8,Sat,2018-10-06,15:00 (21:00),Cagliari,1.6,2–0,0.4,Bologna,"15,019",Sardegna Arena,Fabrizio Pasqua,Match Report,https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats,https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats,https://fbref.com/en/matches/e336189b/Cagliari-Bologna-October-6-2018-Serie-A,https://fbref.com/en/matches/e336189b/Cagliari-Bologna-October-6-2018-Serie-A
ISA,8,Sat,2018-10-06,18:00 (00:00),Udinese,0.8,0–2,2.1,Juventus,"25,000",Dacia Arena,Rosario Abisso,Match Report,https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats,https://fbref.com/en/squads/e0652b02/2018-2019/Juventus-Stats,https://fbref.com/en/matches/ab2feeab/Udinese-Juventus-October-6-2018-Serie-A,https://fbref.com/en/matches/ab2feeab/Udinese-Juventus-October-6-2018-Serie-A
ISA,8,Sat,2018-10-06,20:30 (02:30),Empoli,1.7,0–2,0.9,Roma,"10,670",Stadio Carlo Castellani,Paolo Mazzoleni,Match Report,https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats,https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats,https://fbref.com/en/matches/aa9de6dc/Empoli-Roma-October-6-2018-Serie-A,https://fbref.com/en/matches/aa9de6dc/Empoli-Roma-October-6-2018-Serie-A
ISA,8,Sun,2018-10-07,12:30 (18:30),Genoa,1.6,1–3,1.2,Parma,"20,511",Stadio Comunale Luigi Ferraris,Daniele Chiffi,Match Report,https://fbref.com/en/squads/658bf2de/2018-2019/Genoa-Stats,https://fbref.com/en/squads/eab4234c/2018-2019/Parma-Stats,https://fbref.com/en/matches/a223dbf3/Genoa-Parma-October-7-2018-Serie-A,https://fbref.com/en/matches/a223dbf3/Genoa-Parma-October-7-2018-Serie-A
ISA,8,Sun,2018-10-07,15:00 (21:00),Milan,2.2,3–1,0.4,Chievo,"48,088",Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats,https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats,https://fbref.com/en/matches/5335e1d2/Milan-Chievo-October-7-2018-Serie-A,https://fbref.com/en/matches/5335e1d2/Milan-Chievo-October-7-2018-Serie-A
ISA,8,Sun,2018-10-07,15:00 (21:00),Atalanta,1.9,0–1,0.5,Sampdoria,"19,164",Stadio Atleti Azzurri d'Italia,Massimiliano Irrati,Match Report,https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats,https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats,https://fbref.com/en/matches/5dc48772/Atalanta-Sampdoria-October-7-2018-Serie-A,https://fbref.com/en/matches/5dc48772/Atalanta-Sampdoria-October-7-2018-Serie-A
ISA,8,Sun,2018-10-07,15:00 (21:00),Lazio,0.9,1–0,1.3,Fiorentina,"30,000",Stadio Olimpico,Daniele Orsato,Match Report,https://fbref.com/en/squads/7213da33/2018-2019/Lazio-Stats,https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats,https://fbref.com/en/matches/86b366f7/Lazio-Fiorentina-October-7-2018-Serie-A,https://fbref.com/en/matches/86b366f7/Lazio-Fiorentina-October-7-2018-Serie-A
ISA,8,Sun,2018-10-07,18:00 (00:00),Napoli,2.0,2–0,0.8,Sassuolo,"29,647",Stadio San Paolo,Marco Di Bello,Match Report,https://fbref.com/en/squads/d48ad4ff/2018-2019/Napoli-Stats,https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats,https://fbref.com/en/matches/c1bd224f/Napoli-Sassuolo-October-7-2018-Serie-A,https://fbref.com/en/matches/c1bd224f/Napoli-Sassuolo-October-7-2018-Serie-A
ISA,8,Sun,2018-10-07,20:30 (02:30),SPAL,2.7,1–2,1.2,Inter,"15,750",Stadio Paolo Mazza,Fabio Maresca,Match Report,https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats,https://fbref.com/en/squads/d609edc0/2018-2019/Internazionale-Stats,https://fbref.com/en/matches/0accdf58/SPAL-Internazionale-October-7-2018-Serie-A,https://fbref.com/en/matches/0accdf58/SPAL-Internazionale-October-7-2018-Serie-A
ISA,9,Sat,2018-10-20,15:00 (21:00),Roma,2.1,0–2,1.6,SPAL,"39,838",Stadio Olimpico,Luca Pairetto,Match Report,https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats,https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats,https://fbref.com/en/matches/e4bccaf6/Roma-SPAL-October-20-2018-Serie-A,https://fbref.com/en/matches/e4bccaf6/Roma-SPAL-October-20-2018-Serie-A
ISA,9,Sat,2018-10-20,18:00 (00:00),Juventus,2.0,1–1,0.5,Genoa,"37,735",Allianz Stadium,Federico La Penna,Match Report,https://fbref.com/en/squads/e0652b02/2018-2019/Juventus-Stats,https://fbref.com/en/squads/658bf2de/2018-2019/Genoa-Stats,https://fbref.com/en/matches/46e81730/Juventus-Genoa-October-20-2018-Serie-A,https://fbref.com/en/matches/46e81730/Juventus-Genoa-October-20-2018-Serie-A
ISA,9,Sat,2018-10-20,20:30 (02:30),Udinese,0.9,0–3,2.0,Napoli,"21,449",Dacia Arena,Maurizio Mariani,Match Report,https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats,https://fbref.com/en/squads/d48ad4ff/2018-2019/Napoli-Stats,https://fbref.com/en/matches/742e1bd2/Udinese-Napoli-October-20-2018-Serie-A,https://fbref.com/en/matches/742e1bd2/Udinese-Napoli-October-20-2018-Serie-A
ISA,9,Sun,2018-10-21,12:30 (18:30),Frosinone,1.1,3–3,1.6,Empoli,"12,287",Stadio Benito Stirpe,Daniele Orsato,Match Report,https://fbref.com/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats,https://fbref.com/en/matches/90256e72/Frosinone-Empoli-October-21-2018-Serie-A,https://fbref.com/en/matches/90256e72/Frosinone-Empoli-October-21-2018-Serie-A
ISA,9,Sun,2018-10-21,15:00 (21:00),Bologna,1.2,2–2,0.8,Torino,"23,245",Stadio Renato Dall'Ara,Luca Banti,Match Report,https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats,https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats,https://fbref.com/en/matches/46ef4b1a/Bologna-Torino-October-21-2018-Serie-A,https://fbref.com/en/matches/46ef4b1a/Bologna-Torino-October-21-2018-Serie-A
ISA,9,Sun,2018-10-21,15:00 (21:00),Chievo,0.9,1–5,2.0,Atalanta,"12,000",Stadio Marc'Antonio Bentegodi,Gianluca Rocchi,Match Report,https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats,https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats,https://fbref.com/en/matches/46c6a36f/Chievo-Atalanta-October-21-2018-Serie-A,https://fbref.com/en/matches/46c6a36f/Chievo-Atalanta-October-21-2018-Serie-A
ISA,9,Sun,2018-10-21,15:00 (21:00),Parma,0.2,0–2,2.3,Lazio,"18,969",Stadio Ennio Tardini,Michael Fabbri,Match Report,https://fbref.com/en/squads/eab4234c/2018-2019/Parma-Stats,https://fbref.com/en/squads/7213da33/2018-2019/Lazio-Stats,https://fbref.com/en/matches/8fb4107b/Parma-Lazio-October-21-2018-Serie-A,https://fbref.com/en/matches/8fb4107b/Parma-Lazio-October-21-2018-Serie-A
ISA,9,Sun,2018-10-21,18:00 (00:00),Fiorentina,1.4,1–1,0.8,Cagliari,"31,567",Stadio Artemio Franchi,Piero Giacomelli,Match Report,https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats,https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats,https://fbref.com/en/matches/93821741/Fiorentina-Cagliari-October-21-2018-Serie-A,https://fbref.com/en/matches/93821741/Fiorentina-Cagliari-October-21-2018-Serie-A
ISA,9,Sun,2018-10-21,20:30 (02:30),Inter,1.6,1–0,0.7,Milan,"78,275",Stadio Giuseppe Meazza,Marco Guida,Match Report,https://fbref.com/en/squads/d609edc0/2018-2019/Internazionale-Stats,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats,https://fbref.com/en/matches/853013c4/Derby-della-Madonnina-Internazionale-Milan-October-21-2018-Serie-A,https://fbref.com/en/matches/853013c4/Derby-della-Madonnina-Internazionale-Milan-October-21-2018-Serie-A
ISA,9,Mon,2018-10-22,20:30 (02:30),Sampdoria,0.7,0–0,0.3,Sassuolo,"19,064",Stadio Comunale Luigi Ferraris,Francesco Fourneau,Match Report,https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats,https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats,https://fbref.com/en/matches/4c35760e/Sampdoria-Sassuolo-October-22-2018-Serie-A,https://fbref.com/en/matches/4c35760e/Sampdoria-Sassuolo-October-22-2018-Serie-A
ISA,10,Sat,2018-10-27,15:00 (21:00),Atalanta,2.2,3–0,1.2,Parma,"18,152",Stadio Atleti Azzurri d'Italia,Rosario Abisso,Match Report,https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats,https://fbref.com/en/squads/eab4234c/2018-2019/Parma-Stats,https://fbref.com/en/matches/1048f3fb/Atalanta-Parma-October-27-2018-Serie-A,https://fbref.com/en/matches/1048f3fb/Atalanta-Parma-October-27-2018-Serie-A
ISA,10,Sat,2018-10-27,18:00 (00:00),Empoli,0.6,1–2,1.8,Juventus,"15,889",Stadio Carlo Castellani,Giampaolo Calvarese,Match Report,https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats,https://fbref.com/en/squads/e0652b02/2018-2019/Juventus-Stats,https://fbref.com/en/matches/8fe69070/Empoli-Juventus-October-27-2018-Serie-A,https://fbref.com/en/matches/8fe69070/Empoli-Juventus-October-27-2018-Serie-A
ISA,10,Sat,2018-10-27,20:30 (02:30),Torino,1.0,1–1,1.1,Fiorentina,"17,871",Stadio Olimpico di Torino,Michael Fabbri,Match Report,https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats,https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats,https://fbref.com/en/matches/e12deac7/Torino-Fiorentina-October-27-2018-Serie-A,https://fbref.com/en/matches/e12deac7/Torino-Fiorentina-October-27-2018-Serie-A
ISA,10,Sun,2018-10-28,12:30 (19:30),Sassuolo,1.8,2–2,1.2,Bologna,"12,647",Stadio Città del Tricolore,Daniele Doveri,Match Report,https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats,https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats,https://fbref.com/en/matches/d335a746/Sassuolo-Bologna-October-28-2018-Serie-A,https://fbref.com/en/matches/d335a746/Sassuolo-Bologna-October-28-2018-Serie-A
ISA,10,Sun,2018-10-28,15:00 (22:00),SPAL,0.7,0–3,0.6,Frosinone,"13,676",Stadio Paolo Mazza,Daniele Chiffi,Match Report,https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats,https://fbref.com/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,https://fbref.com/en/matches/86b4e007/SPAL-Frosinone-October-28-2018-Serie-A,https://fbref.com/en/matches/86b4e007/SPAL-Frosinone-October-28-2018-Serie-A
ISA,10,Sun,2018-10-28,15:00 (22:00),Genoa,1.8,2–2,0.8,Udinese,"18,880",Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Match Report,https://fbref.com/en/squads/658bf2de/2018-2019/Genoa-Stats,https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats,https://fbref.com/en/matches/bc7cf1b6/Genoa-Udinese-October-28-2018-Serie-A,https://fbref.com/en/matches/bc7cf1b6/Genoa-Udinese-October-28-2018-Serie-A
ISA,10,Sun,2018-10-28,15:00 (22:00),Cagliari,1.6,2–1,1.8,Chievo,"15,805",Sardegna Arena,Marco Piccinini,Match Report,https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats,https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats,https://fbref.com/en/matches/e6163c2a/Cagliari-Chievo-October-28-2018-Serie-A,https://fbref.com/en/matches/e6163c2a/Cagliari-Chievo-October-28-2018-Serie-A
ISA,10,Sun,2018-10-28,18:00 (01:00),Milan,1.8,3–2,0.5,Sampdoria,"47,347",Stadio Giuseppe Meazza,Fabio Maresca,Match Report,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats,https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats,https://fbref.com/en/matches/e941f340/Milan-Sampdoria-October-28-2018-Serie-A,https://fbref.com/en/matches/e941f340/Milan-Sampdoria-October-28-2018-Serie-A
ISA,10,Sun,2018-10-28,20:30 (03:30),Napoli,2.6,1–1,1.0,Roma,"30,037",Stadio San Paolo,Davide Massa,Match Report,https://fbref.com/en/squads/d48ad4ff/2018-2019/Napoli-Stats,https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats,https://fbref.com/en/matches/cd2f642f/Napoli-Roma-October-28-2018-Serie-A,https://fbref.com/en/matches/cd2f642f/Napoli-Roma-October-28-2018-Serie-A
ISA,10,Mon,2018-10-29,20:30 (03:30),Lazio,1.1,0–3,1.5,Inter,"40,068",Stadio Olimpico,Massimiliano Irrati,Match Report,https://fbref.com/en/squads/7213da33/2018-2019/Lazio-Stats,https://fbref.com/en/squads/d609edc0/2018-2019/Internazionale-Stats,https://fbref.com/en/matches/3d9c6a02/Lazio-Internazionale-October-29-2018-Serie-A,https://fbref.com/en/matches/3d9c6a02/Lazio-Internazionale-October-29-2018-Serie-A
ISA,1,Wed,2018-10-31,20:30 (03:30),Milan,1.7,2–1,0.4,Genoa,"46,720",Stadio Giuseppe Meazza,Fabrizio Pasqua,Match Report,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats,https://fbref.com/en/squads/658bf2de/2018-2019/Genoa-Stats,https://fbref.com/en/matches/7a546b8c/Milan-Genoa-October-31-2018-Serie-A,https://fbref.com/en/matches/7a546b8c/Milan-Genoa-October-31-2018-Serie-A
ISA,11,Fri,2018-11-02,20:30 (03:30),Napoli,1.8,5–1,1.1,Empoli,"31,370",Stadio San Paolo,Luca Pairetto,Match Report,https://fbref.com/en/squads/d48ad4ff/2018-2019/Napoli-Stats,https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats,https://fbref.com/en/matches/aef9f881/Napoli-Empoli-November-2-2018-Serie-A,https://fbref.com/en/matches/aef9f881/Napoli-Empoli-November-2-2018-Serie-A
ISA,11,Sat,2018-11-03,15:00 (22:00),Inter,2.7,5–0,0.3,Genoa,"67,532",Stadio Giuseppe Meazza,Paolo Valeri,Match Report,https://fbref.com/en/squads/d609edc0/2018-2019/Internazionale-Stats,https://fbref.com/en/squads/658bf2de/2018-2019/Genoa-Stats,https://fbref.com/en/matches/7e11d375/Internazionale-Genoa-November-3-2018-Serie-A,https://fbref.com/en/matches/7e11d375/Internazionale-Genoa-November-3-2018-Serie-A
ISA,11,Sat,2018-11-03,18:00 (01:00),Fiorentina,1.3,1–1,1.9,Roma,"30,590",Stadio Artemio Franchi,Luca Banti,Match Report,https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats,https://fbref.com/en/squads/cf74a709/2018-2019/Roma-Stats,https://fbref.com/en/matches/88a737bc/Fiorentina-Roma-November-3-2018-Serie-A,https://fbref.com/en/matches/88a737bc/Fiorentina-Roma-November-3-2018-Serie-A
ISA,11,Sat,2018-11-03,20:30 (03:30),Juventus,1.3,3–1,0.7,Cagliari,"40,644",Allianz Stadium,Maurizio Mariani,Match Report,https://fbref.com/en/squads/e0652b02/2018-2019/Juventus-Stats,https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats,https://fbref.com/en/matches/509c0a53/Juventus-Cagliari-November-3-2018-Serie-A,https://fbref.com/en/matches/509c0a53/Juventus-Cagliari-November-3-2018-Serie-A
ISA,11,Sun,2018-11-04,12:30 (19:30),Lazio,2.3,4–1,1.0,SPAL,"35,573",Stadio Olimpico,Marco Guida,Match Report,https://fbref.com/en/squads/7213da33/2018-2019/Lazio-Stats,https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats,https://fbref.com/en/matches/1c2946a4/Lazio-SPAL-November-4-2018-Serie-A,https://fbref.com/en/matches/1c2946a4/Lazio-SPAL-November-4-2018-Serie-A
ISA,11,Sun,2018-11-04,15:00 (22:00),Sampdoria,1.3,1–4,2.9,Torino,"20,364",Stadio Comunale Luigi Ferraris,Gianluca Rocchi,Match Report,https://fbref.com/en/squads/8ff9e3b3/2018-2019/Sampdoria-Stats,https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats,https://fbref.com/en/matches/6ca98909/Sampdoria-Torino-November-4-2018-Serie-A,https://fbref.com/en/matches/6ca98909/Sampdoria-Torino-November-4-2018-Serie-A
ISA,11,Sun,2018-11-04,15:00 (22:00),Parma,1.0,0–0,0.5,Frosinone,"14,004",Stadio Ennio Tardini,Gianluca Manganiello,Match Report,https://fbref.com/en/squads/eab4234c/2018-2019/Parma-Stats,https://fbref.com/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,https://fbref.com/en/matches/bf3d8da2/Parma-Frosinone-November-4-2018-Serie-A,https://fbref.com/en/matches/bf3d8da2/Parma-Frosinone-November-4-2018-Serie-A
ISA,11,Sun,2018-11-04,15:00 (22:00),Chievo,0.6,0–2,1.0,Sassuolo,"8,100",Stadio Marc'Antonio Bentegodi,Gianluca Aureliano,Match Report,https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats,https://fbref.com/en/squads/e2befd26/2018-2019/Sassuolo-Stats,https://fbref.com/en/matches/c91dcd07/Chievo-Sassuolo-November-4-2018-Serie-A,https://fbref.com/en/matches/c91dcd07/Chievo-Sassuolo-November-4-2018-Serie-A
ISA,11,Sun,2018-11-04,18:00 (01:00),Bologna,1.8,1–2,2.2,Atalanta,"19,038",Stadio Renato Dall'Ara,Federico La Penna,Match Report,https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats,https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats,https://fbref.com/en/matches/994f1a0f/Bologna-Atalanta-November-4-2018-Serie-A,https://fbref.com/en/matches/994f1a0f/Bologna-Atalanta-November-4-2018-Serie-A
ISA,11,Sun,2018-11-04,20:30 (03:30),Udinese,0.8,0–1,0.9,Milan,"23,540",Dacia Arena,Marco Di Bello,Match Report,https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats,https://fbref.com/en/squads/dc56fe14/2018-2019/Milan-Stats,https://fbref.com/en/matches/9d192295/Udinese-Milan-November-4-2018-Serie-A,https://fbref.com/en/matches/9d192295/Udinese-Milan-November-4-2018-Serie-A
ISA,12,Fri,2018-11-09,20:30 (03:30),Frosinone,0.4,1–1,1.5,Fiorentina,"13,378",Stadio Benito Stirpe,Fabrizio Pasqua,Match Report,https://fbref.com/en/squads/6a7ad59d/2018-2019/Frosinone-Stats,https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats,https://fbref.com/en/matches/6135ca5f/Frosinone-Fiorentina-November-9-2018-Serie-A,https://fbref.com/en/matches/6135ca5f/Frosinone-Fiorentina-November-9-2018-Serie-A
ISA,12,Sat,2018-11-10,15:00 (22:00),Torino,1.9,1–2,1.7,Parma,"17,431",Stadio Olimpico di Torino,Davide Massa,Match Report,https://fbref.com/en/squads/105360fe/2018-2019/Torino-Stats,https://fbref.com/en/squads/eab4234c/2018-2019/Parma-Stats,https://fbref.com/en/matches/62e494f0/Torino-Parma-November-10-2018-Serie-A,https://fbref.com/en/matches/62e494f0/Torino-Parma-November-10-2018-Serie-A
ISA,12,Sat,2018-11-10,18:00 (01:00),SPAL,1.7,2–2,1.0,Cagliari,"13,250",Stadio Paolo Mazza,Daniele Doveri,Match Report,https://fbref.com/en/squads/1d2fe027/2018-2019/SPAL-Stats,https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats,https://fbref.com/en/matches/3a437e3a/SPAL-Cagliari-November-10-2018-Serie-A,https://fbref.com/en/matches/3a437e3a/SPAL-Cagliari-November-10-2018-Serie-A
ISA,12,Sat,2018-11-10,20:30 (03:30),Genoa,0.6,1–2,2.2,Napoli,"25,365",Stadio Comunale Luigi Ferraris,Rosario Abisso,Match Report,https://fbref.com/en/squads/658bf2de/2018-2019/Genoa-Stats,https://fbref.com/en/squads/d48ad4ff/2018-2019/Napoli-Stats,https://fbref.com/en/matches/1354b373/Genoa-Napoli-November-10-2018-Serie-A,https://fbref.com/en/matches/1354b373/Genoa-Napoli-November-10-2018-Serie-A
ISA,12,Sun,2018-11-11,12:30 (19:30),Atalanta,2.8,4–1,1.2,Inter,"20,633",Stadio Atleti Azzurri d'Italia,Fabio Maresca,Match Report,https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats,https://fbref.com/en/squads/d609edc0/2018-2019/Internazionale-Stats,https://fbref.com/en/matches/6c35c803/Atalanta-Internazionale-November-11-2018-Serie-A,https://fbref.com/en/matches/6c35c803/Atalanta-Internazionale-November-11-2018-Serie-A
ISA,12,Sun,2018-11-11,15:00 (22:00),Empoli,1.4,2–1,3.5,Udinese,"7,553",Stadio Carlo Castellani,Piero Giacomelli,Match Report,https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats,https://fbref.com/en/squads/04eea015/2018-2019/Udinese-Stats,https://fbref.com/en/matches/e9e33752/Empoli-Udinese-November-11-2018-Serie-A,https://fbref.com/en/matches/e9e33752/Empoli-Udinese-November-11-2018-Serie-A
