PlayerUrl,PlayerName,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Summery-Performance-Gls,Summery-Performance-Ast,Summery-Performance-PK,Summery-Performance-PKatt,Summery-Performance-Sh,Summery-Performance-SoT,Summery-Performance-CrdY,Summery-Performance-CrdR,Summery-Performance-Touches,Summery-Performance-Press,Summery-Performance-Tkl,Summery-Performance-Int,Summery-Performance-Blocks,Summery-Expected-xG,Summery-Expected-npxG,Summery-Expected-xA,Summery-SCA-SCA,Summery-SCA-GCA,Summery-Passes-Cmp,Summery-Passes-Att,Summery-Passes-Cmp%,Summery-Passes-Prog,Summery-Carries-Carries,Summery-Carries-Prog,Summery-Dribbles-Succ,Summery-Dribbles-Att,Passing-Total-Cmp,Passing-Total-Att,Passing-Total-Cmp%,Passing-Total-TotDist,Passing-Total-PrgDist,Passing-Short-Cmp,Passing-Short-Att,Passing-Short-Cmp%,Passing-Medium-Cmp,Passing-Medium-Att,Passing-Medium-Cmp%,Passing-Long-Cmp,Passing-Long-Att,Passing-Long-Cmp%,Passing-Ast,Passing-xA,Passing-KP,Passing-1/3,Passing-PPA,Passing-CrsPA,Passing-Prog,PassingTypes-PassAttempted,PassingTypes-PassTypes-Live,PassingTypes-PassTypes-Dead,PassingTypes-PassTypes-FK,PassingTypes-PassTypes-TB,PassingTypes-PassTypes-Press,PassingTypes-PassTypes-Sw,PassingTypes-PassTypes-Crs,PassingTypes-PassTypes-CK,PassingTypes-CornerKicks-In,PassingTypes-CornerKicks-Out,PassingTypes-CornerKicks-Str,PassingTypes-Height-Ground,PassingTypes-Height-Low,PassingTypes-Height-High,PassingTypes-BodyParts-Left,PassingTypes-BodyParts-Right,PassingTypes-BodyParts-Head,PassingTypes-BodyParts-TI,PassingTypes-BodyParts-Other,PassingTypes-Outcomes-Cmp,PassingTypes-Outcomes-Off,PassingTypes-Outcomes-Out,PassingTypes-Outcomes-Int,PassingTypes-Outcomes-Blocks,GCA-SCATypes-SCA,GCA-SCATypes-PassLive,GCA-SCATypes-PassDead,GCA-SCATypes-Drib,GCA-SCATypes-Sh,GCA-SCATypes-Fld,GCA-SCATypes-Def,GCA-GCATypes-GCA,GCA-GCATypes-PassLive,GCA-GCATypes-PassDead,GCA-GCATypes-Drib,GCA-GCATypes-Sh,GCA-GCATypes-Fld,GCA-GCATypes-Def,Defence-Tackles-Tkl,Defence-Tackles-TklW,Defence-Tackles-Def-3rd,Defence-Tackles-Mid-3rd,Defence-Tackles-Att-3rd,Defence-VsDribbles-Tkl,Defence-VsDribbles-Att,Defence-VsDribbles-Tkl%,Defence-VsDribbles-Past,Defence-Pressures-Press,Defence-Pressures-Succ,Defence-Pressures-%,Defence-Pressures-Def-3rd,Defence-Pressures-Mid-3rd,Defence-Pressures-Att-3rd,Defence-Blocks-Blocks,Defence-Blocks-Sh,Defence-Blocks-ShSv,Defence-Blocks-Pass,Defence-Int,Defence-Tkl+Int,Defence-Clr,Defence-Err,Possession-Touches-Touches,Possession-Touches-Def-Pen,Possession-Touches-Def-3rd,Possession-Touches-Mid-3rd,Possession-Touches-Att-3rd,Possession-Touches-Att-Pen,Possession-Touches-Live,Possession-Dribbles-Succ,Possession-Dribbles-Att,Possession-Dribbles-Succ%,Possession-Dribbles-#Pl,Possession-Dribbles-Megs,Possession-Carries-Carries,Possession-Carries-TotDist,Possession-Carries-PrgDist,Possession-Carries-Prog,Possession-Carries-1/3,Possession-Carries-CPA,Possession-Carries-Mis,Possession-Carries-Dis,Possession-Receiving-Targ,Possession-Receiving-Rec,Possession-Receiving-Rec%,Possession-Receiving-Prog,Misc-Performance-CrdY,Misc-Performance-CrdR,Misc-Performance-2CrdY,Misc-Performance-Fls,Misc-Performance-Fld,Misc-Performance-Off,Misc-Performance-Crs,Misc-Performance-Int,Misc-Performance-TklW,Misc-Performance-PKwon,Misc-Performance-PKcon,Misc-Performance-OG,Misc-Performance-Recov,Misc-AerialDuels-Won,Misc-AerialDuels-Lost,Misc-AerialDuels-Won%
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-12-02,Sat,Premier League,Matchweek 15,Home,L 1–3,Arsenal,Manchester Utd,Y,FW,90,1,0,0,0,7.0,4.0,0,0,57.0,15.0,3.0,0.0,2.0,1.8,1.8,0.2,8.0,0.0,21.0,37.0,56.8,1.0,35.0,2.0,2.0,3.0,21.0,37.0,56.8,279.0,43.0,13.0,19.0,68.4,5.0,11.0,45.5,1.0,3.0,33.3,0,0.2,2.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-12-10,Sun,Premier League,Matchweek 16,Away,D 1–1,Arsenal,Southampton,Y,FW,71,0,0,0,0,2.0,1.0,0,0,28.0,8.0,1.0,0.0,0.0,0.2,0.2,0.0,2.0,0.0,18.0,19.0,94.7,2.0,24.0,2.0,2.0,2.0,18.0,19.0,94.7,215.0,50.0,14.0,15.0,93.3,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,1.0,1.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-12-13,Wed,Premier League,Matchweek 17,Away,D 0–0,Arsenal,West Ham,N,LW,9,0,0,0,0,0.0,0.0,0,0,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,40.0,0.0,5.0,0.0,0.0,1.0,2.0,5.0,40.0,18.0,0.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-12-16,Sat,Premier League,Matchweek 18,Home,W 1–0,Arsenal,Newcastle Utd,Y,FW,72,0,0,0,0,4.0,1.0,0,0,36.0,7.0,1.0,0.0,1.0,0.3,0.3,0.3,3.0,0.0,19.0,27.0,70.4,3.0,21.0,1.0,2.0,5.0,19.0,27.0,70.4,205.0,67.0,15.0,18.0,83.3,2.0,3.0,66.7,0.0,0.0,,0,0.3,2.0,1.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-12-22,Fri,Premier League,Matchweek 19,Home,D 3–3,Arsenal,Liverpool,Y,FW,90,0,1,0,0,2.0,0.0,0,0,40.0,28.0,2.0,0.0,0.0,0.1,0.1,0.5,3.0,1.0,14.0,24.0,58.3,0.0,21.0,3.0,0.0,3.0,14.0,24.0,58.3,180.0,31.0,9.0,13.0,69.2,2.0,6.0,33.3,1.0,1.0,100.0,1,0.5,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-12-28,Thu,Premier League,Matchweek 20,Away,W 3–2,Arsenal,Crystal Palace,Y,FW,74,0,1,0,0,2.0,1.0,0,0,28.0,19.0,0.0,0.0,1.0,0.1,0.1,0.1,3.0,2.0,18.0,24.0,75.0,1.0,19.0,3.0,1.0,1.0,18.0,24.0,75.0,256.0,13.0,10.0,10.0,100.0,7.0,9.0,77.8,0.0,0.0,,1,0.1,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-12-31,Sun,Premier League,Matchweek 21,Away,D 1–1,Arsenal,West Brom,Y,FW,90,0,0,0,0,4.0,2.0,0,0,38.0,13.0,0.0,0.0,0.0,0.8,0.8,0.0,4.0,0.0,16.0,24.0,66.7,0.0,27.0,4.0,2.0,5.0,16.0,24.0,66.7,225.0,67.0,8.0,12.0,66.7,4.0,7.0,57.1,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-01-03,Wed,Premier League,Matchweek 22,Home,D 2–2,Arsenal,Chelsea,Y,FW,79,0,0,0,0,3.0,3.0,0,0,41.0,20.0,1.0,2.0,0.0,0.6,0.6,0.0,1.0,0.0,22.0,26.0,84.6,3.0,33.0,1.0,0.0,1.0,22.0,26.0,84.6,290.0,62.0,14.0,16.0,87.5,6.0,7.0,85.7,1.0,1.0,100.0,0,0.0,0.0,0.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-01-10,Wed,EFL Cup,Semi-finals,Away,D 0–0,Arsenal,Chelsea,Y,FW,65,0,0,0,0,1.0,0.0,0,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-01-14,Sun,Premier League,Matchweek 23,Away,L 1–2,Arsenal,Bournemouth,Y,FW,90,0,0,0,0,0.0,0.0,0,0,53.0,20.0,0.0,3.0,2.0,0.0,0.0,0.4,3.0,0.0,29.0,38.0,76.3,1.0,28.0,3.0,1.0,5.0,29.0,38.0,76.3,473.0,78.0,19.0,21.0,90.5,6.0,7.0,85.7,4.0,9.0,44.4,0,0.4,3.0,2.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-01-20,Sat,Premier League,Matchweek 24,Home,W 4–1,Arsenal,Crystal Palace,Y,FW,90,1,0,0,0,5.0,3.0,0,0,45.0,31.0,3.0,0.0,0.0,0.9,0.9,0.1,4.0,0.0,26.0,31.0,83.9,1.0,33.0,4.0,1.0,2.0,26.0,31.0,83.9,405.0,40.0,13.0,15.0,86.7,11.0,14.0,78.6,2.0,2.0,100.0,0,0.1,2.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-01-24,Wed,EFL Cup,Semi-finals,Home,W 2–1,Arsenal,Chelsea,Y,FW,83,0,0,0,0,0.0,0.0,0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-01-30,Tue,Premier League,Matchweek 25,Away,L 1–3,Arsenal,Swansea City,Y,FW,90,0,0,0,0,0.0,0.0,0,0,37.0,18.0,1.0,0.0,3.0,0.0,0.0,0.2,2.0,1.0,21.0,27.0,77.8,3.0,19.0,1.0,0.0,0.0,21.0,27.0,77.8,329.0,72.0,12.0,14.0,85.7,7.0,10.0,70.0,2.0,2.0,100.0,0,0.2,1.0,0.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-02-10,Sat,Premier League,Matchweek 27,Away,L 0–1,Arsenal,Tottenham,N,FW,26,0,0,0,0,2.0,0.0,0,0,8.0,3.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,3.0,3.0,100.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,100.0,39.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-04-01,Sun,Premier League,Matchweek 32,Home,W 3–0,Arsenal,Stoke City,N,FW,30,1,0,1,1,1.0,0.0,0,0,16.0,4.0,0.0,1.0,0.0,0.8,0.1,0.0,4.0,1.0,5.0,7.0,71.4,2.0,10.0,2.0,1.0,2.0,5.0,7.0,71.4,51.0,23.0,3.0,3.0,100.0,1.0,2.0,50.0,0.0,0.0,,0,0.0,1.0,0.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-04-05,Thu,Europa Lg,Quarter-finals,Home,W 4–1,eng Arsenal,ru CSKA Moscow,Y,FW,73,2,0,1,1,2.0,2.0,0,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-04-08,Sun,Premier League,Matchweek 33,Home,W 3–2,Arsenal,Southampton,N,FW,20,0,0,0,0,0.0,0.0,0,0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.5,1.0,9.0,1.0,0.0,0.0,7.0,8.0,87.5,132.0,38.0,5.0,5.0,100.0,1.0,1.0,100.0,1.0,2.0,50.0,0,0.0,0.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-04-12,Thu,Europa Lg,Quarter-finals,Away,D 2–2,eng Arsenal,ru CSKA Moscow,Y,FW,76,0,0,0,0,2.0,0.0,0,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-04-15,Sun,Premier League,Matchweek 34,Away,L 1–2,Arsenal,Newcastle Utd,Y,FW,90,1,0,0,0,3.0,1.0,0,0,47.0,20.0,2.0,1.0,0.0,0.3,0.3,0.4,3.0,0.0,32.0,37.0,86.5,2.0,30.0,4.0,0.0,1.0,32.0,37.0,86.5,480.0,52.0,21.0,23.0,91.3,6.0,8.0,75.0,3.0,3.0,100.0,0,0.4,3.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-04-22,Sun,Premier League,Matchweek 35,Home,W 4–1,Arsenal,West Ham,Y,FW,90,2,0,0,0,3.0,2.0,0,0,39.0,11.0,0.0,0.0,1.0,0.5,0.5,0.0,2.0,0.0,24.0,29.0,82.8,2.0,33.0,4.0,3.0,4.0,24.0,29.0,82.8,281.0,54.0,17.0,21.0,81.0,3.0,4.0,75.0,1.0,1.0,100.0,0,0.0,0.0,0.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-04-26,Thu,Europa Lg,Semi-finals,Home,D 1–1,eng Arsenal,es Atlético Madrid,Y,FW,90,1,0,0,0,8.0,2.0,0,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-05-03,Thu,Europa Lg,Semi-finals,Away,L 0–1,eng Arsenal,es Atlético Madrid,Y,FW,90,0,0,0,0,0.0,0.0,0,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-05-06,Sun,Premier League,Matchweek 37,Home,W 5–0,Arsenal,Burnley,Y,FW,71,1,1,0,0,2.0,1.0,0,0,35.0,11.0,1.0,0.0,1.0,0.2,0.2,0.1,7.0,1.0,21.0,26.0,80.8,2.0,19.0,2.0,0.0,1.0,21.0,26.0,80.8,275.0,47.0,12.0,15.0,80.0,7.0,9.0,77.8,0.0,0.0,,1,0.1,3.0,0.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2018-05-13,Sun,Premier League,Matchweek 38,Away,W 1–0,Arsenal,Huddersfield,Y,FW,90,0,0,0,0,1.0,1.0,0,0,44.0,17.0,1.0,0.0,1.0,0.3,0.3,0.0,2.0,1.0,30.0,35.0,85.7,3.0,28.0,3.0,2.0,2.0,30.0,35.0,85.7,412.0,57.0,18.0,21.0,85.7,11.0,12.0,91.7,0.0,0.0,,0,0.0,0.0,2.0,2.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-08-06,Sun,Community Shield,FA Community Shield,Neutral,D 1 (4)–1 (1),Arsenal,Chelsea,Y,FW,65,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,6,11,54.5,109,32,3,5,60.0,2,2,100.0,1,2,50.0,0,0.0,0,1,0,0,0,11,10,1,0,0,2,1,1,0,0,0,0,7,3,1,2,9,0,0,0,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,10,2,20.0,0,8,2,0,0,0,0,0,1,0,0,15,0,1,7,8,2,14,0,0,,0,0,9,77,55,4,1,0,1,0,20,11,55.0,5,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0.0
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-08-11,Fri,Premier League,Matchweek 1,Home,W 4–3,Arsenal,Leicester City,Y,"FW,LW",90,1,0,0,0,3,2,0,0,36,18,1,0,1,0.3,0.3,0.3,7,2,21,25,84.0,1,18,1,1,1,5,6,83.3,67,2,2,2,100.0,3,4,75.0,0,0,,0,0.0,1,0,0,0,0,6,5,1,0,0,1,0,0,0,0,0,0,4,2,0,1,4,1,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,1,7,0,0.0,0,3,4,1,0,0,1,1,2,0,0,8,0,0,5,3,0,7,0,0,,0,0,4,15,12,1,0,0,0,0,7,4,57.1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0.0
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-08-19,Sat,Premier League,Matchweek 2,Away,L 0–1,Arsenal,Stoke City,Y,"FW,RM",77,0,0,0,0,0,0,0,0,46,15,0,0,1,0.0,0.0,0.2,2,0,28,38,73.7,3,25,2,2,2,11,17,64.7,163,27,6,8,75.0,3,4,75.0,1,1,100.0,0,0.1,2,2,0,0,2,17,17,0,0,0,4,0,0,0,0,0,0,10,3,4,0,13,1,0,0,11,0,0,0,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0.0,2,14,6,42.9,0,7,7,1,0,0,1,0,1,1,0,26,1,1,10,15,4,26,1,2,50.0,1,0,18,58,28,3,0,1,2,0,32,23,71.9,9,0,0,0,1,1,0,0,0,1,0,0,0,0,3,1,75.0
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-08-27,Sun,Premier League,Matchweek 3,Away,L 0–4,Arsenal,Liverpool,N,LW,29,0,0,0,0,1,0,0,0,19,3,0,0,0,0.1,0.1,0.0,1,0,9,14,64.3,1,16,3,2,2,25,33,75.8,349,105,12,16,75.0,11,12,91.7,0,0,,1,0.1,3,1,2,0,5,33,30,3,0,0,8,0,1,0,0,0,0,27,3,3,4,27,1,0,0,25,0,0,6,0,6,5,0,0,1,0,0,1,1,0,0,0,0,0,2,2,0,1,1,0,0,,0,11,3,27.3,1,7,3,2,0,0,2,1,3,0,0,52,0,2,16,34,13,49,0,0,,0,0,32,76,39,3,0,0,4,3,61,41,67.2,17,0,0,0,1,3,1,1,1,2,0,0,0,1,1,4,20.0
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-08-31,Thu,WCQ — UEFA (M),First round,Home,W 4–0,fr France,nl Netherlands,N,,11,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,24,31,77.4,434,134,12,15,80.0,9,12,75.0,3,4,75.0,0,0.3,2,3,2,0,6,31,30,1,0,1,9,0,0,0,0,0,0,23,6,2,8,20,1,0,0,24,0,1,0,1,3,2,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0.0,1,22,3,13.6,1,8,13,1,1,0,0,0,1,2,0,47,2,3,19,31,6,46,1,1,100.0,1,0,35,162,81,5,3,1,3,3,52,36,69.2,15,0,0,0,2,2,1,0,0,1,0,0,0,4,2,4,33.3
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-09-03,Sun,WCQ — UEFA (M),First round,Home,D 0–0,fr France,lu Luxembourg,N,,31,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,18,26,69.2,409,205,7,13,53.8,6,7,85.7,5,5,100.0,0,0.0,0,3,1,0,5,26,25,1,1,0,5,0,0,0,0,0,0,18,5,3,2,22,1,0,0,18,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,0.0,2,16,2,12.5,1,7,8,1,0,0,1,1,3,1,0,38,1,3,18,18,5,38,0,1,0.0,0,0,22,52,18,2,1,1,2,1,49,27,55.1,8,0,0,0,5,3,0,0,1,1,0,0,0,5,1,3,25.0
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-09-09,Sat,Premier League,Matchweek 4,Home,W 3–0,Arsenal,Bournemouth,Y,FW,74,1,0,0,0,2,2,0,0,25,23,1,1,0,0.4,0.4,0.0,3,0,15,15,100.0,2,17,1,1,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,,,,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-09-17,Sun,Premier League,Matchweek 5,Away,D 0–0,Arsenal,Chelsea,Y,FW,65,0,0,0,0,2,1,0,0,24,26,0,0,1,0.7,0.7,0.0,1,0,8,13,61.5,0,12,0,0,1,19,29,65.5,261,46,8,14,57.1,8,10,80.0,1,2,50.0,1,0.5,1,0,2,0,2,29,27,2,0,0,7,0,2,0,0,0,0,19,7,3,5,22,0,1,0,19,0,1,3,3,4,2,0,1,0,0,1,1,1,0,0,0,0,0,2,2,0,1,1,0,1,0.0,1,24,7,29.2,1,12,11,3,0,0,3,1,3,3,0,46,3,3,17,29,7,44,3,6,50.0,4,1,31,122,56,4,2,0,0,2,48,28,58.3,13,0,0,0,4,4,1,2,1,2,0,0,0,6,3,10,23.1
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-09-25,Mon,Premier League,Matchweek 6,Home,W 2–0,Arsenal,West Brom,Y,FW,82,2,0,1,1,3,1,0,0,34,22,1,1,0,1.8,1.0,0.0,3,0,18,22,81.8,1,25,2,5,6,8,10,80.0,136,23,2,2,100.0,6,7,85.7,0,0,,1,0.2,2,1,0,0,1,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,2,8,0,0,0,8,0,0,0,2,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,1,16.7,1,2,3,0,0,0,0,0,0,0,0,12,0,0,4,8,3,12,1,1,100.0,1,0,11,36,19,2,0,0,1,0,11,9,81.8,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,
https://fbref.com/en/players/9dbb75ca,Alexandre Lacazette,2017-10-01,Sun,Premier League,Matchweek 7,Home,W 2–0,Arsenal,Brighton,Y,FW,70,0,0,0,0,4,1,0,0,29,15,0,1,0,0.6,0.6,0.2,4,0,14,17,82.4,1,19,2,0,1,15,24,62.5,202,79,7,10,70.0,6,8,75.0,0,2,0.0,0,0.0,0,1,0,0,2,24,23,1,0,0,11,0,1,0,0,0,0,18,4,2,2,18,1,1,2,15,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,2,0.0,2,19,4,21.1,0,12,7,0,0,0,0,0,3,1,0,38,1,6,24,11,3,37,2,2,100.0,2,0,32,102,46,2,1,1,2,3,45,28,62.2,10,0,0,0,2,5,1,1,0,3,0,0,0,4,0,4,0.0
