week,day,date,time,home,home_xg,score,away_xg,away,attendance,venue,referee,match_report,home_link,away_link,match_link,report_link
21,Sat,2021-01-30,15:00 (23:00),Crystal Palace,0.8,1–0,0.4,Wolves,,Selhurst Park,Simon Hooper,Match Report,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/111bd050/Crystal-Palace-Wolverhampton-Wanderers-January-30-2021-Premier-League,https://fbref.com/en/matches/111bd050/Crystal-Palace-Wolverhampton-Wanderers-January-30-2021-Premier-League
21,Sat,2021-01-30,17:30 (01:30),Arsenal,1.1,0–0,1.5,Manchester Utd,,Emirates Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/matches/0fcaaa5f/Arsenal-Manchester-United-January-30-2021-Premier-League,https://fbref.com/en/matches/0fcaaa5f/Arsenal-Manchester-United-January-30-2021-Premier-League
21,Sat,2021-01-30,20:00 (04:00),Southampton,1.7,0–1,0.5,Aston Villa,,St. Mary's Stadium,Lee Mason,Match Report,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/matches/10d13e5b/Southampton-Aston-Villa-January-30-2021-Premier-League,https://fbref.com/en/matches/10d13e5b/Southampton-Aston-Villa-January-30-2021-Premier-League
21,Sun,2021-01-31,12:00 (20:00),Chelsea,1.3,2–0,0.2,Burnley,,Stamford Bridge,Graham Scott,Match Report,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/matches/3372f3f3/Chelsea-Burnley-January-31-2021-Premier-League,https://fbref.com/en/matches/3372f3f3/Chelsea-Burnley-January-31-2021-Premier-League
21,Sun,2021-01-31,14:00 (22:00),Leicester City,1.9,1–3,1.8,Leeds United,,King Power Stadium,Chris Kavanagh,Match Report,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/matches/e5e46ead/Leicester-City-Leeds-United-January-31-2021-Premier-League,https://fbref.com/en/matches/e5e46ead/Leicester-City-Leeds-United-January-31-2021-Premier-League
21,Sun,2021-01-31,16:30 (00:30),West Ham,1.0,1–3,1.9,Liverpool,,London Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League,https://fbref.com/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League
21,Sun,2021-01-31,19:15 (03:15),Brighton,1.9,1–0,0.5,Tottenham,,The American Express Community Stadium,Peter Bankes,Match Report,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League,https://fbref.com/en/matches/4663c253/Brighton-and-Hove-Albion-Tottenham-Hotspur-January-31-2021-Premier-League
22,Tue,2021-02-02,18:00 (02:00),Sheffield Utd,1.1,2–1,1.5,West Brom,,Bramall Lane,Paul Tierney,Match Report,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/2d3d863d/Sheffield-United-West-Bromwich-Albion-February-2-2021-Premier-League,https://fbref.com/en/matches/2d3d863d/Sheffield-United-West-Bromwich-Albion-February-2-2021-Premier-League
22,Tue,2021-02-02,18:00 (02:00),Wolves,1.5,2–1,0.6,Arsenal,,Molineux Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/matches/558fa672/Wolverhampton-Wanderers-Arsenal-February-2-2021-Premier-League,https://fbref.com/en/matches/558fa672/Wolverhampton-Wanderers-Arsenal-February-2-2021-Premier-League
22,Tue,2021-02-02,20:15 (04:15),Newcastle Utd,1.8,1–2,0.9,Crystal Palace,,St. James' Park,Darren England,Match Report,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/matches/ca8297c0/Newcastle-United-Crystal-Palace-February-2-2021-Premier-League,https://fbref.com/en/matches/ca8297c0/Newcastle-United-Crystal-Palace-February-2-2021-Premier-League
22,Tue,2021-02-02,20:15 (04:15),Manchester Utd,3.7,9–0,0.5,Southampton,,Old Trafford,Mike Dean,Match Report,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/matches/37a9f2fd/Manchester-United-Southampton-February-2-2021-Premier-League,https://fbref.com/en/matches/37a9f2fd/Manchester-United-Southampton-February-2-2021-Premier-League
22,Wed,2021-02-03,18:00 (02:00),Burnley,0.1,0–2,2.6,Manchester City,,Turf Moor,Martin Atkinson,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/a05d7ae7/Burnley-Manchester-City-February-3-2021-Premier-League,https://fbref.com/en/matches/a05d7ae7/Burnley-Manchester-City-February-3-2021-Premier-League
22,Wed,2021-02-03,18:00 (02:00),Fulham,0.7,0–2,1.1,Leicester City,,Craven Cottage,Robert Jones,Match Report,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/matches/bd0673ed/Fulham-Leicester-City-February-3-2021-Premier-League,https://fbref.com/en/matches/bd0673ed/Fulham-Leicester-City-February-3-2021-Premier-League
22,Wed,2021-02-03,19:30 (03:30),Leeds United,0.9,1–2,1.8,Everton,,Elland Road,Michael Oliver,Match Report,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/matches/d9b96ee1/Leeds-United-Everton-February-3-2021-Premier-League,https://fbref.com/en/matches/d9b96ee1/Leeds-United-Everton-February-3-2021-Premier-League
22,Wed,2021-02-03,20:15 (04:15),Liverpool,0.7,0–1,1.1,Brighton,,Anfield,Kevin Friend,Match Report,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/314c860f/Liverpool-Brighton-and-Hove-Albion-February-3-2021-Premier-League,https://fbref.com/en/matches/314c860f/Liverpool-Brighton-and-Hove-Albion-February-3-2021-Premier-League
22,Wed,2021-02-03,20:15 (04:15),Aston Villa,0.7,1–3,1.5,West Ham,,Villa Park,Andy Madley,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/matches/8f9d1856/Aston-Villa-West-Ham-United-February-3-2021-Premier-League,https://fbref.com/en/matches/8f9d1856/Aston-Villa-West-Ham-United-February-3-2021-Premier-League
22,Thu,2021-02-04,20:00 (04:00),Tottenham,0.3,0–1,2.2,Chelsea,,Tottenham Hotspur Stadium,Andre Marriner,Match Report,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League,https://fbref.com/en/matches/7d98a679/Tottenham-Hotspur-Chelsea-February-4-2021-Premier-League
23,Sat,2021-02-06,12:30 (20:30),Aston Villa,1.1,1–0,1.1,Arsenal,,Villa Park,Chris Kavanagh,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League,https://fbref.com/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League
23,Sat,2021-02-06,15:00 (23:00),Burnley,2.1,1–1,0.6,Brighton,,Turf Moor,Anthony Taylor,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/4400251e/Burnley-Brighton-and-Hove-Albion-February-6-2021-Premier-League,https://fbref.com/en/matches/4400251e/Burnley-Brighton-and-Hove-Albion-February-6-2021-Premier-League
23,Sat,2021-02-06,15:00 (23:00),Newcastle Utd,0.8,3–2,1.4,Southampton,,St. James' Park,Craig Pawson,Match Report,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/matches/5313627a/Newcastle-United-Southampton-February-6-2021-Premier-League,https://fbref.com/en/matches/5313627a/Newcastle-United-Southampton-February-6-2021-Premier-League
23,Sat,2021-02-06,17:30 (01:30),Fulham,1.4,0–0,0.8,West Ham,,Craven Cottage,Mike Dean,Match Report,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/matches/d18e21ab/Fulham-West-Ham-United-February-6-2021-Premier-League,https://fbref.com/en/matches/d18e21ab/Fulham-West-Ham-United-February-6-2021-Premier-League
23,Sat,2021-02-06,20:00 (04:00),Manchester Utd,1.4,3–3,1.1,Everton,,Old Trafford,Jonathan Moss,Match Report,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/matches/6504b158/Manchester-United-Everton-February-6-2021-Premier-League,https://fbref.com/en/matches/6504b158/Manchester-United-Everton-February-6-2021-Premier-League
23,Sun,2021-02-07,12:00 (20:00),Tottenham,1.5,2–0,0.4,West Brom,,Tottenham Hotspur Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/4a652b81/Tottenham-Hotspur-West-Bromwich-Albion-February-7-2021-Premier-League,https://fbref.com/en/matches/4a652b81/Tottenham-Hotspur-West-Bromwich-Albion-February-7-2021-Premier-League
23,Sun,2021-02-07,14:00 (22:00),Wolves,1.9,0–0,0.7,Leicester City,,Molineux Stadium,Martin Atkinson,Match Report,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/matches/dca0be20/Wolverhampton-Wanderers-Leicester-City-February-7-2021-Premier-League,https://fbref.com/en/matches/dca0be20/Wolverhampton-Wanderers-Leicester-City-February-7-2021-Premier-League
23,Sun,2021-02-07,16:30 (00:30),Liverpool,1.3,1–4,3.1,Manchester City,,Anfield,Michael Oliver,Match Report,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/e044d71d/Liverpool-Manchester-City-February-7-2021-Premier-League,https://fbref.com/en/matches/e044d71d/Liverpool-Manchester-City-February-7-2021-Premier-League
23,Sun,2021-02-07,19:15 (03:15),Sheffield Utd,0.4,1–2,1.4,Chelsea,,Bramall Lane,Kevin Friend,Match Report,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/matches/d3467620/Sheffield-United-Chelsea-February-7-2021-Premier-League,https://fbref.com/en/matches/d3467620/Sheffield-United-Chelsea-February-7-2021-Premier-League
23,Mon,2021-02-08,20:00 (04:00),Leeds United,2.8,2–0,0.5,Crystal Palace,,Elland Road,Andre Marriner,Match Report,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/matches/ff2cee2b/Leeds-United-Crystal-Palace-February-8-2021-Premier-League,https://fbref.com/en/matches/ff2cee2b/Leeds-United-Crystal-Palace-February-8-2021-Premier-League
24,Sat,2021-02-13,12:30 (20:30),Leicester City,2.6,3–1,1.8,Liverpool,,King Power Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League,https://fbref.com/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League
24,Sat,2021-02-13,15:00 (23:00),Crystal Palace,0.6,0–3,1.3,Burnley,,Selhurst Park,Michael Oliver,Match Report,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/matches/34a4b546/Crystal-Palace-Burnley-February-13-2021-Premier-League,https://fbref.com/en/matches/34a4b546/Crystal-Palace-Burnley-February-13-2021-Premier-League
24,Sat,2021-02-13,17:30 (01:30),Manchester City,2.9,3–0,0.6,Tottenham,,Etihad Stadium,Paul Tierney,Match Report,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League,https://fbref.com/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League
24,Sat,2021-02-13,20:00 (04:00),Brighton,1.7,0–0,0.1,Aston Villa,,The American Express Community Stadium,Darren England,Match Report,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/matches/c7922348/Brighton-and-Hove-Albion-Aston-Villa-February-13-2021-Premier-League,https://fbref.com/en/matches/c7922348/Brighton-and-Hove-Albion-Aston-Villa-February-13-2021-Premier-League
24,Sun,2021-02-14,12:00 (20:00),Southampton,0.7,1–2,1.1,Wolves,,St. Mary's Stadium,Graham Scott,Match Report,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/34682a95/Southampton-Wolverhampton-Wanderers-February-14-2021-Premier-League,https://fbref.com/en/matches/34682a95/Southampton-Wolverhampton-Wanderers-February-14-2021-Premier-League
24,Sun,2021-02-14,14:00 (22:00),West Brom,1.1,1–1,0.4,Manchester Utd,,The Hawthorns,Craig Pawson,Match Report,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/matches/80124feb/West-Bromwich-Albion-Manchester-United-February-14-2021-Premier-League,https://fbref.com/en/matches/80124feb/West-Bromwich-Albion-Manchester-United-February-14-2021-Premier-League
24,Sun,2021-02-14,16:30 (00:30),Arsenal,2.4,4–2,0.7,Leeds United,,Emirates Stadium,Stuart Attwell,Match Report,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League,https://fbref.com/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League
24,Sun,2021-02-14,19:00 (03:00),Everton,0.4,0–2,2.7,Fulham,,Goodison Park,Andy Madley,Match Report,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/matches/46f84386/Everton-Fulham-February-14-2021-Premier-League,https://fbref.com/en/matches/46f84386/Everton-Fulham-February-14-2021-Premier-League
24,Mon,2021-02-15,18:00 (02:00),West Ham,1.9,3–0,0.7,Sheffield Utd,,London Stadium,Simon Hooper,Match Report,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/matches/d6167896/West-Ham-United-Sheffield-United-February-15-2021-Premier-League,https://fbref.com/en/matches/d6167896/West-Ham-United-Sheffield-United-February-15-2021-Premier-League
24,Mon,2021-02-15,20:00 (04:00),Chelsea,2.0,2–0,0.7,Newcastle Utd,,Stamford Bridge,Peter Bankes,Match Report,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League,https://fbref.com/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League
17,Wed,2021-02-17,18:00 (02:00),Burnley,1.4,1–1,0.5,Fulham,,Turf Moor,Jonathan Moss,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/matches/6285d050/Burnley-Fulham-February-17-2021-Premier-League,https://fbref.com/en/matches/6285d050/Burnley-Fulham-February-17-2021-Premier-League
16,Wed,2021-02-17,20:15 (04:15),Everton,1.0,1–3,1.5,Manchester City,,Goodison Park,Andre Marriner,Match Report,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/78270b8a/Everton-Manchester-City-February-17-2021-Premier-League,https://fbref.com/en/matches/78270b8a/Everton-Manchester-City-February-17-2021-Premier-League
25,Fri,2021-02-19,20:00 (04:00),Wolves,0.8,1–0,1.4,Leeds United,,Molineux Stadium,David Coote,Match Report,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/matches/ae2d6f15/Wolverhampton-Wanderers-Leeds-United-February-19-2021-Premier-League,https://fbref.com/en/matches/ae2d6f15/Wolverhampton-Wanderers-Leeds-United-February-19-2021-Premier-League
25,Sat,2021-02-20,12:30 (20:30),Southampton,0.5,1–1,1.2,Chelsea,,St. Mary's Stadium,Anthony Taylor,Match Report,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/matches/9e4c8c99/Southampton-Chelsea-February-20-2021-Premier-League,https://fbref.com/en/matches/9e4c8c99/Southampton-Chelsea-February-20-2021-Premier-League
25,Sat,2021-02-20,15:00 (23:00),Burnley,0.4,0–0,1.0,West Brom,,Turf Moor,Mike Dean,Match Report,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/matches/072e8501/Burnley-West-Bromwich-Albion-February-20-2021-Premier-League,https://fbref.com/en/matches/072e8501/Burnley-West-Bromwich-Albion-February-20-2021-Premier-League
25,Sat,2021-02-20,17:30 (01:30),Liverpool,1.7,0–2,1.5,Everton,,Anfield,Chris Kavanagh,Match Report,https://fbref.com/en/squads/822bd0ba/2020-2021/Liverpool-Stats,https://fbref.com/en/squads/d3fd31cc/2020-2021/Everton-Stats,https://fbref.com/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League,https://fbref.com/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League
25,Sat,2021-02-20,20:00 (04:00),Fulham,1.1,1–0,0.5,Sheffield Utd,,Craven Cottage,Martin Atkinson,Match Report,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/squads/1df6b87e/2020-2021/Sheffield-United-Stats,https://fbref.com/en/matches/b1892d66/Fulham-Sheffield-United-February-20-2021-Premier-League,https://fbref.com/en/matches/b1892d66/Fulham-Sheffield-United-February-20-2021-Premier-League
25,Sun,2021-02-21,12:00 (20:00),West Ham,1.1,2–1,1.2,Tottenham,,London Stadium,Craig Pawson,Match Report,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League,https://fbref.com/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League
25,Sun,2021-02-21,14:05 (22:05),Aston Villa,1.2,1–2,1.2,Leicester City,,Villa Park,Michael Oliver,Match Report,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/matches/2c6f8c0e/Aston-Villa-Leicester-City-February-21-2021-Premier-League,https://fbref.com/en/matches/2c6f8c0e/Aston-Villa-Leicester-City-February-21-2021-Premier-League
25,Sun,2021-02-21,16:30 (00:30),Arsenal,0.3,0–1,2.0,Manchester City,,Emirates Stadium,Jonathan Moss,Match Report,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League,https://fbref.com/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League
25,Sun,2021-02-21,19:00 (03:00),Manchester Utd,1.8,3–1,0.5,Newcastle Utd,,Old Trafford,Paul Tierney,Match Report,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League,https://fbref.com/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League
25,Mon,2021-02-22,20:00 (04:00),Brighton,2.6,1–2,0.2,Crystal Palace,,The American Express Community Stadium,Kevin Friend,Match Report,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/matches/86f378b6/Brighton-and-Hove-Albion-Crystal-Palace-February-22-2021-Premier-League,https://fbref.com/en/matches/86f378b6/Brighton-and-Hove-Albion-Crystal-Palace-February-22-2021-Premier-League
18,Tue,2021-02-23,18:00 (02:00),Leeds United,1.3,3–0,0.7,Southampton,,Elland Road,Andre Marriner,Match Report,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/squads/33c895d4/2020-2021/Southampton-Stats,https://fbref.com/en/matches/6a198933/Leeds-United-Southampton-February-23-2021-Premier-League,https://fbref.com/en/matches/6a198933/Leeds-United-Southampton-February-23-2021-Premier-League
26,Sat,2021-02-27,12:30 (20:30),Manchester City,0.6,2–1,1.6,West Ham,,Etihad Stadium,Michael Oliver,Match Report,https://fbref.com/en/squads/b8fd03ef/2020-2021/Manchester-City-Stats,https://fbref.com/en/squads/7c21e445/2020-2021/West-Ham-United-Stats,https://fbref.com/en/matches/6faa8392/Manchester-City-West-Ham-United-February-27-2021-Premier-League,https://fbref.com/en/matches/6faa8392/Manchester-City-West-Ham-United-February-27-2021-Premier-League
26,Sat,2021-02-27,15:00 (23:00),West Brom,0.5,1–0,2.6,Brighton,,The Hawthorns,Lee Mason,Match Report,https://fbref.com/en/squads/60c6b05f/2020-2021/West-Bromwich-Albion-Stats,https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats,https://fbref.com/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League,https://fbref.com/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League
26,Sat,2021-02-27,17:30 (01:30),Leeds United,0.7,0–1,0.9,Aston Villa,,Elland Road,Peter Bankes,Match Report,https://fbref.com/en/squads/5bfb9659/2020-2021/Leeds-United-Stats,https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats,https://fbref.com/en/matches/70056c3b/Leeds-United-Aston-Villa-February-27-2021-Premier-League,https://fbref.com/en/matches/70056c3b/Leeds-United-Aston-Villa-February-27-2021-Premier-League
26,Sat,2021-02-27,20:00 (04:00),Newcastle Utd,1.5,1–1,1.0,Wolves,,St. James' Park,Mike Dean,Match Report,https://fbref.com/en/squads/b2b47a98/2020-2021/Newcastle-United-Stats,https://fbref.com/en/squads/8cec06e1/2020-2021/Wolverhampton-Wanderers-Stats,https://fbref.com/en/matches/99e5e3dc/Newcastle-United-Wolverhampton-Wanderers-February-27-2021-Premier-League,https://fbref.com/en/matches/99e5e3dc/Newcastle-United-Wolverhampton-Wanderers-February-27-2021-Premier-League
26,Sun,2021-02-28,12:00 (20:00),Crystal Palace,0.1,0–0,1.0,Fulham,,Selhurst Park,Anthony Taylor,Match Report,https://fbref.com/en/squads/47c64c55/2020-2021/Crystal-Palace-Stats,https://fbref.com/en/squads/fd962109/2020-2021/Fulham-Stats,https://fbref.com/en/matches/2d530fe3/Crystal-Palace-Fulham-February-28-2021-Premier-League,https://fbref.com/en/matches/2d530fe3/Crystal-Palace-Fulham-February-28-2021-Premier-League
26,Sun,2021-02-28,12:00 (20:00),Leicester City,0.5,1–3,2.2,Arsenal,,King Power Stadium,Paul Tierney,Match Report,https://fbref.com/en/squads/a2d435b3/2020-2021/Leicester-City-Stats,https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats,https://fbref.com/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League,https://fbref.com/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League
26,Sun,2021-02-28,14:00 (22:00),Tottenham,2.2,4–0,0.5,Burnley,,Tottenham Hotspur Stadium,Kevin Friend,Match Report,https://fbref.com/en/squads/361ca564/2020-2021/Tottenham-Hotspur-Stats,https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats,https://fbref.com/en/matches/d28c364e/Tottenham-Hotspur-Burnley-February-28-2021-Premier-League,https://fbref.com/en/matches/d28c364e/Tottenham-Hotspur-Burnley-February-28-2021-Premier-League
26,Sun,2021-02-28,16:30 (00:30),Chelsea,1.1,0–0,0.5,Manchester Utd,,Stamford Bridge,Stuart Attwell,Match Report,https://fbref.com/en/squads/cff3d9bb/2020-2021/Chelsea-Stats,https://fbref.com/en/squads/19538871/2020-2021/Manchester-United-Stats,https://fbref.com/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League,https://fbref.com/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League
