PlayerUrl,PlayerName,Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,KeeperPerformance-SoTA,KeeperPerformance-GA,KeeperPerformance-Saves,KeeperPerformance-Save%,KeeperPerformance-CS,KeeperPerformance-PSxG,KeeperPenaltyKicks-PKatt,KeeperPenaltyKicks-PKA,KeeperPenaltyKicks-PKsv,KeeperPenaltyKicks-PKm,KeeperLaunched-Cmp,KeeperLaunched-Att,KeeperLaunched-Cmp%,KeeperPasses-Att,KeeperPasses-Thr,KeeperPasses-Launch%,KeeperPasses-AvgLen,KeeperGoalKicks-Att,KeeperGoalKicks-Launch%,KeeperGoalKicks-AvgLen,KeeperCrosses-Opp,KeeperCrosses-Stp,KeeperCrosses-Stp%,KeeperSweeper-#OPA,KeeperSweeper-AvgDisthttps://fbref.com/en/players/1148323a,Eldin Jakupović,2015-2016,2015-08-11,Tue,League Cup,First round,Away,D 2 (4)–2 (3),Hull City,Acc'ton Stanley,Y,,120,,2,,,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/1148323a,Eldin Jakupović,2019-2020,2019-08-19,Mon,PL2 — Div. 1,Matchweek 2,Home,D 1–1,Leicester City,Blackburn,Y,GK,90,,1,,,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/1148323a,Eldin Jakupović,2019-2020,2019-10-25,Fri,PL2 — Div. 1,Matchweek 9,Home,W 3–0,Leicester City,Southampton,Y,GK,90,,0,,,1,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Home,W 4–2,Leicester City,Sunderland,Y,GK,90,5,2,3,60.0,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Away,W 2–1,Leicester City,West Ham,Y,GK,90,3,1,2,66.7,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Home,D 1–1,Leicester City,Tottenham,Y,GK,90,6,1,5,83.3,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Away,D 1–1,Leicester City,Bournemouth,Y,GK,90,2,1,1,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-09-04,Fri,Euro Qualifying,Group stage,Home,D 0–0,dk Denmark,al Albania,Y,GK,90,2,0,2,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-09-07,Mon,Euro Qualifying,Group stage,Away,D 0–0,dk Denmark,am Armenia,Y,GK,90,3,0,3,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-09-13,Sun,Premier League,Matchweek 5,Home,W 3–2,Leicester City,Aston Villa,Y,GK,90,4,2,2,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,D 2–2,Leicester City,Stoke City,Y,GK,90,4,2,2,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,L 2–5,Leicester City,Arsenal,Y,GK,90,11,5,6,54.5,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Away,W 2–1,Leicester City,Norwich City,Y,GK,90,2,1,1,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,
https://fbref.com/en/players/53af52f3,Kasper Schmeichel,2015-2016,2015-10-08,Thu,Euro Qualifying,Group stage,Away,L 0–1,dk Denmark,pt Portugal,Y,GK,90,7,1,6,85.7,0,,0,0,0,0,,,,,,,,,,,,,,,
